,3,4,5,6,7
6345,Northern Ariz.,Jacksonville St.,N,63,76
6346,Northern Ariz.,San Diego,H,65,80
6347,Northern Ariz.,CSU Bakersfield,H,47,81
6348,Northern Ariz.,Little Rock,H,67,72
6349,Northern Ariz.,UTEP,V,76,74
6350,Northern Ariz.,Ill.-Chicago,V,65,75
6351,Northern Ariz.,Southern Utah,H,80,93
6352,Northern Ariz.,North Dakota,V,63,68
6353,Northern Ariz.,Northern Colo.,V,79,83
6354,Northern Ariz.,Sacramento St.,H,62,74
6355,Northern Ariz.,Portland St.,H,83,76
6356,Northern Ariz.,Eastern Wash.,V,62,84
6357,Northern Ariz.,Idaho,V,49,65
6358,Northern Ariz.,Northern Colo.,H,63,50
6359,Northern Ariz.,North Dakota,H,68,67
6360,Northern Ariz.,Idaho St.,V,90,91
6361,Northern Ariz.,Weber St.,V,80,86
6362,Northern Ariz.,Montana St.,H,69,63
6363,Northern Ariz.,Montana,H,59,76
6364,Northern Ariz.,Southern Utah,V,68,84
6365,Northern Ariz.,Sacramento St.,V,73,69
6366,Northern Ariz.,Portland St.,V,72,84
6367,Northern Ariz.,Idaho,H,75,77
6368,Northern Ariz.,Eastern Wash.,H,76,61
6369,Northern Ariz.,Portland St.,N,67,80
6370,Northern Colo.,Butler,V,52,89
6371,Northern Colo.,Santa Clara,V,72,88
6372,Northern Colo.,Arizona,V,55,71
6373,Northern Colo.,Sacred Heart,N,81,59
6374,Northern Colo.,Bucknell,N,63,75
6375,Northern Colo.,Oklahoma,V,66,87
6376,Northern Colo.,Colorado St.,V,64,81
6377,Northern Colo.,Denver,V,70,73
6378,Northern Colo.,UC Riverside,H,77,61
6379,Northern Colo.,Sacramento St.,V,69,53
6380,Northern Colo.,Portland St.,V,73,59
6381,Northern Colo.,Southern Utah,H,76,78
6382,Northern Colo.,Northern Ariz.,H,83,79
6383,Northern Colo.,Montana,V,68,89
6384,Northern Colo.,Montana St.,V,53,68
6385,Northern Colo.,Idaho St.,H,69,73
6386,Northern Colo.,Weber St.,H,69,74
6387,Northern Colo.,Northern Ariz.,V,50,63
6388,Northern Colo.,Southern Utah,V,89,71
6389,Northern Colo.,North Dakota,V,77,87
6390,Northern Colo.,Idaho,H,76,88
6391,Northern Colo.,Eastern Wash.,H,44,70
6392,Northern Colo.,Weber St.,V,63,69
6393,Northern Colo.,Idaho St.,V,87,81
6394,Northern Colo.,North Dakota,H,81,84
6395,Northern Colo.,Portland St.,H,87,84
6396,Northern Colo.,Sacramento St.,H,70,67
6397,Northern Ill.,Indiana St.,H,80,78
6398,Northern Ill.,Idaho,H,63,49
6399,Northern Ill.,CSUN,V,82,84
6400,Northern Ill.,Cal Poly,H,64,68
6401,Northern Ill.,Elon,H,80,85
6402,Northern Ill.,Ill.-Chicago,H,92,81
6403,Northern Ill.,Indiana St.,V,52,63
6404,Northern Ill.,Minnesota,V,57,77
6405,Northern Ill.,FIU,V,60,53
6406,Northern Ill.,South Fla.,V,59,48
6407,Northern Ill.,Miami (OH),V,67,69
6408,Northern Ill.,Central Mich.,H,87,83
6409,Northern Ill.,Kent St.,V,74,70
6410,Northern Ill.,Bowling Green,V,69,52
6411,Northern Ill.,Miami (OH),H,62,58
6412,Northern Ill.,Ohio,H,69,78
6413,Northern Ill.,Kent St.,H,66,73
6414,Northern Ill.,Toledo,V,74,72
6415,Northern Ill.,Akron,H,73,76
6416,Northern Ill.,Eastern Mich.,H,81,69
6417,Northern Ill.,Buffalo,V,45,65
6418,Northern Ill.,Western Mich.,V,67,76
6419,Northern Ill.,Ball St.,H,72,81
6420,Northern Ill.,Toledo,H,80,88
6421,Northern Ill.,Central Mich.,V,89,66
6422,Northern Ill.,Eastern Mich.,V,68,84
6423,Northern Ill.,Western Mich.,H,56,70
6424,Northern Ill.,Ball St.,V,82,87
6425,Northern Ill.,Eastern Mich.,V,69,72
6426,Northern Ky.,Illinois,V,64,79
6427,Northern Ky.,Austin Peay,N,69,77
6428,Northern Ky.,Delaware,N,74,53
6429,Northern Ky.,Miami (OH),V,79,70
6430,Northern Ky.,N.C. Central,H,74,82
6431,Northern Ky.,Morehead St.,V,84,79
6432,Northern Ky.,Norfolk St.,V,72,61
6433,Northern Ky.,Eastern Ill.,H,80,70
6434,Northern Ky.,Southeast Mo. St.,V,80,66
6435,Northern Ky.,Eastern Wash.,H,70,48
6436,Northern Ky.,West Virginia,V,61,92
6437,Northern Ky.,Detroit Mercy,V,81,70
6438,Northern Ky.,Oakland,V,65,76
6439,Northern Ky.,Youngstown St.,H,83,70
6440,Northern Ky.,Cleveland St.,H,83,75
6441,Northern Ky.,Green Bay,V,71,80
6442,Northern Ky.,Milwaukee,V,58,68
6443,Northern Ky.,Oakland,H,70,79
6444,Northern Ky.,Detroit Mercy,H,101,87
6445,Northern Ky.,Ill.-Chicago,V,79,62
6446,Northern Ky.,Valparaiso,V,58,65
6447,Northern Ky.,Wright St.,V,83,79
6448,Northern Ky.,Green Bay,H,69,67
6449,Northern Ky.,Milwaukee,H,69,63
6450,Northern Ky.,Cleveland St.,V,62,60
6451,Northern Ky.,Youngstown St.,V,77,81
6452,Northern Ky.,Wright St.,H,83,76
6453,Northern Ky.,Ill.-Chicago,H,90,82
6454,Northern Ky.,Valparaiso,H,82,78
6455,Northern Ky.,Wright St.,N,82,77
6456,Northern Ky.,Youngstown St.,N,84,74
6457,Northern Ky.,Milwaukee,N,59,53
6458,Northern Ky.,Kentucky,N,70,79
6459,Northwestern,Mississippi Val.,H,94,63
6460,Northwestern,Eastern Wash.,H,86,72
6461,Northwestern,Butler,V,68,70
6462,Northwestern,Texas,N,77,58
6463,Northwestern,Notre Dame,N,66,70
6464,Northwestern,Bryant,H,86,66
6465,Northwestern,Wake Forest,H,65,58
6466,Northwestern,DePaul,H,80,64
6467,Northwestern,New Orleans,H,83,49
6468,Northwestern,Chicago St.,H,68,64
6469,Northwestern,Dayton,N,67,64
6470,Northwestern,IUPUI,H,87,65
6471,Northwestern,Houston Baptist,H,72,63
6472,Northwestern,Penn St.,V,87,77
6473,Northwestern,Michigan St.,V,52,61
6474,Northwestern,Minnesota,H,66,70
6475,Northwestern,Nebraska,V,74,66
6476,Northwestern,Rutgers,V,69,60
6477,Northwestern,Iowa,H,89,54
6478,Northwestern,Ohio St.,V,74,72
6479,Northwestern,Nebraska,H,73,61
6480,Northwestern,Indiana,H,68,55
6481,Northwestern,Purdue,V,59,80
6482,Northwestern,Illinois,H,61,68
6483,Northwestern,Wisconsin,V,66,59
6484,Northwestern,Maryland,H,64,74
6485,Northwestern,Rutgers,H,69,65
6486,Northwestern,Illinois,V,50,66
6487,Northwestern,Indiana,V,62,63
6488,Northwestern,Michigan,H,67,65
6489,Northwestern,Purdue,H,65,69
6490,Northwestern,Rutgers,N,83,61
6491,Northwestern,Maryland,N,72,64
6492,Northwestern,Wisconsin,N,48,76
6493,Northwestern,Vanderbilt,N,68,66
6494,Northwestern,Gonzaga,N,73,79
6495,Northwestern St.,Texas A&M,V,44,72
6496,Northwestern St.,Oklahoma,V,61,97
6497,Northwestern St.,Missouri,V,60,84
6498,Northwestern St.,Mississippi St.,V,59,65
6499,Northwestern St.,UTEP,V,79,67
6500,Northwestern St.,La.-Monroe,N,68,64
6501,Northwestern St.,Rice,V,93,100
6502,Northwestern St.,McNeese,H,72,79
6503,Northwestern St.,Incarnate Word,V,80,84
6504,Northwestern St.,A&M-Corpus Chris,V,82,99
6505,Northwestern St.,Nicholls St.,H,86,81
6506,Northwestern St.,Sam Houston St.,H,68,77
6507,Northwestern St.,McNeese,V,78,65
6508,Northwestern St.,Southeastern La.,V,85,71
6509,Northwestern St.,Lamar University,V,64,85
6510,Northwestern St.,Central Ark.,V,97,107
6511,Northwestern St.,SFA,H,73,75
6512,Northwestern St.,Houston Baptist,H,69,86
6513,Northwestern St.,Abilene Christian,V,72,76
6514,Northwestern St.,Southeastern La.,H,66,73
6515,Northwestern St.,Nicholls St.,V,80,78
6516,Northwestern St.,Lamar University,H,68,88
6517,Northwestern St.,New Orleans,H,83,82
6518,Northwestern St.,SFA,V,72,67
6519,Northwestern St.,Central Ark.,H,97,83
6520,Notre Dame,Bryant,H,89,64
6521,Notre Dame,Seattle U,H,92,49
6522,Notre Dame,Loyola Maryland,H,83,48
6523,Notre Dame,Colorado,N,89,83
6524,Notre Dame,Northwestern,N,70,66
6525,Notre Dame,Chicago St.,H,91,60
6526,Notre Dame,Iowa,H,92,78
6527,Notre Dame,N.C. A&T,H,107,53
6528,Notre Dame,Fort Wayne,H,87,72
6529,Notre Dame,Villanova,N,66,74
6530,Notre Dame,Purdue,N,81,86
6531,Notre Dame,Colgate,H,77,62
6532,Notre Dame,Saint Peter's,H,63,55
6533,Notre Dame,Pittsburgh,V,78,77
6534,Notre Dame,Louisville,H,77,70
6535,Notre Dame,Clemson,H,75,70
6536,Notre Dame,Miami (FL),V,67,62
6537,Notre Dame,Virginia Tech,V,76,71
6538,Notre Dame,Florida St.,V,80,83
6539,Notre Dame,Syracuse,H,84,66
6540,Notre Dame,Virginia,H,54,71
6541,Notre Dame,Georgia Tech,V,60,62
6542,Notre Dame,Duke,H,74,84
6543,Notre Dame,North Carolina,V,76,83
6544,Notre Dame,Wake Forest,H,88,81
6545,Notre Dame,Florida St.,H,84,72
6546,Notre Dame,Boston College,V,84,76
6547,Notre Dame,North Carolina St.,V,81,72
6548,Notre Dame,Georgia Tech,H,64,60
6549,Notre Dame,Boston College,H,82,66
6550,Notre Dame,Louisville,V,64,71
6551,Notre Dame,Virginia,N,71,58
6552,Notre Dame,Florida St.,N,77,73
6553,Notre Dame,Duke,N,69,75
6554,Notre Dame,Princeton,N,60,58
6555,Notre Dame,West Virginia,N,71,83
6556,Oakland,Bowling Green,H,78,70
6557,Oakland,Western Mich.,H,77,60
6558,Oakland,Chicago St.,H,107,79
6559,Oakland,Nevada,N,78,82
6560,Oakland,UC Davis,N,79,66
6561,Oakland,Oral Roberts,H,92,64
6562,Oakland,Southern Utah,H,78,68
6563,Oakland,Robert Morris,V,74,53
6564,Oakland,Northeastern,H,59,61
6565,Oakland,Michigan St.,V,65,77
6566,Oakland,Georgia,H,86,79
6567,Oakland,Wright St.,H,81,62
6568,Oakland,Northern Ky.,H,76,65
6569,Oakland,Valparaiso,V,78,66
6570,Oakland,Ill.-Chicago,V,58,57
6571,Oakland,Detroit Mercy,H,88,93
6572,Oakland,Cleveland St.,H,65,76
6573,Oakland,Northern Ky.,V,79,70
6574,Oakland,Wright St.,V,67,88
6575,Oakland,Green Bay,H,72,80
6576,Oakland,Milwaukee,H,79,70
6577,Oakland,Youngstown St.,V,90,76
6578,Oakland,Cleveland St.,V,53,51
6579,Oakland,Detroit Mercy,V,89,80
6580,Oakland,Valparaiso,H,82,71
6581,Oakland,Ill.-Chicago,H,87,75
6582,Oakland,Youngstown St.,H,101,72
6583,Oakland,Green Bay,V,85,72
6584,Oakland,Milwaukee,V,86,75
6585,Oakland,Youngstown St.,N,80,81
6586,Oakland,Clemson,V,74,69
6587,Oakland,Richmond,V,83,87
6588,Ohio,Southern U.,H,77,67
6589,Ohio,Sam Houston St.,H,96,75
6590,Ohio,Georgia Tech,V,67,61
6591,Ohio,Tennessee Tech,H,68,57
6592,Ohio,Marshall,V,88,98
6593,Ohio,Bryant,H,79,53
6594,Ohio,Iona,V,75,79
6595,Ohio,Milwaukee,H,71,69
6596,Ohio,Cleveland St.,H,71,53
6597,Ohio,Western Ky.,V,66,67
6598,Ohio,Western Mich.,H,89,58
6599,Ohio,Kent St.,H,85,67
6600,Ohio,Buffalo,V,74,72
6601,Ohio,Eastern Mich.,H,49,53
6602,Ohio,Akron,V,68,83
6603,Ohio,Northern Ill.,V,78,69
6604,Ohio,Toledo,H,76,79
6605,Ohio,Bowling Green,V,96,72
6606,Ohio,Western Mich.,V,85,90
6607,Ohio,Akron,H,85,70
6608,Ohio,Central Mich.,H,87,97
6609,Ohio,Ball St.,V,79,77
6610,Ohio,Eastern Mich.,V,79,71
6611,Ohio,Bowling Green,H,95,75
6612,Ohio,Miami (OH),V,79,62
6613,Ohio,Kent St.,V,67,70
6614,Ohio,Buffalo,H,79,83
6615,Ohio,Miami (OH),H,69,55
6616,Ohio,Toledo,N,67,66
6617,Ohio,Kent St.,N,66,68
6618,Ohio St.,Navy,V,78,68
6619,Ohio St.,N.C. Central,H,69,63
6620,Ohio St.,Providence,H,72,67
6621,Ohio St.,Western Caro.,H,66,38
6622,Ohio St.,Jackson St.,H,78,47
6623,Ohio St.,Marshall,H,111,70
6624,Ohio St.,Virginia,V,61,63
6625,Ohio St.,Fairleigh Dickinson,H,70,62
6626,Ohio St.,Fla. Atlantic,H,77,79
6627,Ohio St.,UConn,H,64,60
6628,Ohio St.,UCLA,N,73,86
6629,Ohio St.,Youngstown St.,H,77,40
6630,Ohio St.,UNC Asheville,H,79,77
6631,Ohio St.,Illinois,V,70,75
6632,Ohio St.,Purdue,H,75,76
6633,Ohio St.,Minnesota,V,68,78
6634,Ohio St.,Wisconsin,V,66,89
6635,Ohio St.,Michigan St.,H,72,67
6636,Ohio St.,Nebraska,V,67,66
6637,Ohio St.,Northwestern,H,72,74
6638,Ohio St.,Minnesota,H,78,72
6639,Ohio St.,Iowa,V,72,85
6640,Ohio St.,Maryland,H,71,77
6641,Ohio St.,Michigan,V,70,66
6642,Ohio St.,Rutgers,H,70,64
6643,Ohio St.,Maryland,V,77,86
6644,Ohio St.,Michigan St.,V,66,74
6645,Ohio St.,Nebraska,H,57,58
6646,Ohio St.,Wisconsin,H,83,73
6647,Ohio St.,Penn St.,V,71,70
6648,Ohio St.,Indiana,H,92,96
6649,Ohio St.,Rutgers,N,57,66
6650,Oklahoma,Northwestern St.,H,97,61
6651,Oklahoma,Tulane,N,89,70
6652,Oklahoma,UNI,N,67,73
6653,Oklahoma,Clemson,N,70,64
6654,Oklahoma,Abilene Christian,H,72,64
6655,Oklahoma,Northern Colo.,H,87,66
6656,Oklahoma,Wisconsin,V,70,90
6657,Oklahoma,Oral Roberts,H,92,66
6658,Oklahoma,Wichita St.,H,73,76
6659,Oklahoma,Memphis,H,94,99
6660,Oklahoma,Auburn,N,70,74
6661,Oklahoma,Baylor,H,50,76
6662,Oklahoma,TCU,V,57,60
6663,Oklahoma,Kansas St.,V,64,75
6664,Oklahoma,Kansas,H,70,81
6665,Oklahoma,Texas Tech,H,84,75
6666,Oklahoma,West Virginia,V,89,87
6667,Oklahoma,Iowa St.,H,87,92
6668,Oklahoma,Texas,V,83,84
6669,Oklahoma,Florida,H,52,84
6670,Oklahoma,Oklahoma St.,H,66,68
6671,Oklahoma,Texas Tech,V,69,77
6672,Oklahoma,West Virginia,H,50,61
6673,Oklahoma,Iowa St.,V,64,80
6674,Oklahoma,Texas,H,70,66
6675,Oklahoma,Oklahoma St.,V,92,96
6676,Oklahoma,Baylor,V,54,60
6677,Oklahoma,Kansas St.,H,81,51
6678,Oklahoma,Kansas,V,63,73
6679,Oklahoma,TCU,H,73,68
6680,Oklahoma,TCU,N,63,82
6681,Oklahoma St.,Campbell,H,102,65
6682,Oklahoma St.,Central Ark.,H,102,90
6683,Oklahoma St.,New Orleans,H,117,72
6684,Oklahoma St.,UConn,N,98,90
6685,Oklahoma St.,North Carolina,N,75,107
6686,Oklahoma St.,Georgetown,N,97,70
6687,Oklahoma St.,Maryland,V,70,71
6688,Oklahoma St.,Tulsa,V,71,67
6689,Oklahoma St.,Ark.-Pine Bluff,H,102,66
6690,Oklahoma St.,Wichita St.,V,93,76
6691,Oklahoma St.,A&M-Corpus Chris,H,92,70
6692,Oklahoma St.,West Virginia,H,75,92
6693,Oklahoma St.,Texas,V,79,82
6694,Oklahoma St.,Baylor,V,57,61
6695,Oklahoma St.,Iowa St.,H,86,96
6696,Oklahoma St.,Kansas,V,80,87
6697,Oklahoma St.,Kansas St.,H,88,96
6698,Oklahoma St.,Texas Tech,V,83,64
6699,Oklahoma St.,TCU,H,89,76
6700,Oklahoma St.,Arkansas,H,99,71
6701,Oklahoma St.,Oklahoma,V,68,66
6702,Oklahoma St.,West Virginia,V,82,75
6703,Oklahoma St.,Baylor,H,69,72
6704,Oklahoma St.,Texas,H,84,71
6705,Oklahoma St.,TCU,V,71,68
6706,Oklahoma St.,Oklahoma,H,96,92
6707,Oklahoma St.,Kansas St.,V,80,68
6708,Oklahoma St.,Texas Tech,H,80,63
6709,Oklahoma St.,Iowa St.,V,83,86
6710,Oklahoma St.,Kansas,H,85,90
6711,Oklahoma St.,Iowa St.,N,83,92
6712,Oklahoma St.,Michigan,N,91,92
6713,Old Dominion,James Madison,H,62,55
6714,Old Dominion,Richmond,V,64,61
6715,Old Dominion,Louisville,N,62,68
6716,Old Dominion,LSU,N,60,66
6717,Old Dominion,St. John's (NY),N,63,55
6718,Old Dominion,Dartmouth,H,59,47
6719,Old Dominion,Towson,V,60,58
6720,Old Dominion,Rhode Island,V,39,51
6721,Old Dominion,VCU,H,64,67
6722,Old Dominion,Georgia St.,H,58,46
6723,Old Dominion,Howard,H,65,46
6724,Old Dominion,William & Mary,H,54,65
6725,Old Dominion,Rice,H,62,56
6726,Old Dominion,North Texas,H,55,48
6727,Old Dominion,Marshall,V,86,90
6728,Old Dominion,Western Ky.,V,79,67
6729,Old Dominion,Southern Miss.,H,54,50
6730,Old Dominion,Louisiana Tech,H,63,75
6731,Old Dominion,Charlotte,V,72,74
6732,Old Dominion,Rice,V,80,72
6733,Old Dominion,North Texas,V,73,67
6734,Old Dominion,FIU,H,64,57
6735,Old Dominion,Fla. Atlantic,H,61,65
6736,Old Dominion,Middle Tenn.,V,51,64
6737,Old Dominion,UAB,V,83,62
6738,Old Dominion,Charlotte,H,72,48
6739,Old Dominion,Marshall,H,86,65
6740,Old Dominion,Western Ky.,H,67,53
6741,Old Dominion,UTEP,V,62,61
6742,Old Dominion,UTSA,V,55,73
6743,Old Dominion,Marshall,N,63,64
6744,Ole Miss,UT Martin,H,86,83
6745,Ole Miss,Massachusetts,H,90,88
6746,Ole Miss,Oral Roberts,N,95,88
6747,Ole Miss,Saint Joseph's,N,81,68
6748,Ole Miss,Creighton,N,77,86
6749,Ole Miss,Montana,H,86,81
6750,Ole Miss,Middle Tenn.,H,62,77
6751,Ole Miss,Memphis,H,85,77
6752,Ole Miss,Virginia Tech,V,75,80
6753,Ole Miss,Murray St.,H,78,73
6754,Ole Miss,Bradley,H,66,49
6755,Ole Miss,South Ala.,H,92,58
6756,Ole Miss,Kentucky,H,76,99
6757,Ole Miss,Florida,V,63,70
6758,Ole Miss,Auburn,V,88,85
6759,Ole Miss,Georgia,H,47,69
6760,Ole Miss,South Carolina,V,56,67
6761,Ole Miss,Tennessee,H,80,69
6762,Ole Miss,Missouri,V,75,71
6763,Ole Miss,Texas A&M,H,76,80
6764,Ole Miss,Baylor,H,75,78
6765,Ole Miss,Mississippi St.,H,88,61
6766,Ole Miss,Vanderbilt,V,81,74
6767,Ole Miss,Tennessee,V,66,75
6768,Ole Miss,Auburn,H,90,84
6769,Ole Miss,LSU,H,96,76
6770,Ole Miss,Arkansas,V,80,98
6771,Ole Miss,Mississippi St.,V,87,82
6772,Ole Miss,Missouri,H,80,77
6773,Ole Miss,Alabama,V,55,70
6774,Ole Miss,South Carolina,H,75,70
6775,Ole Miss,Missouri,N,86,74
6776,Ole Miss,Arkansas,N,72,73
6777,Ole Miss,Monmouth,V,91,83
6778,Ole Miss,Syracuse,V,85,80
6779,Ole Miss,Georgia Tech,H,66,74
6780,Omaha,UC Santa Barbara,V,74,60
6781,Omaha,Southern California,V,72,82
6782,Omaha,Kansas St.,V,68,81
6783,Omaha,Rice,H,87,100
6784,Omaha,Eastern Mich.,V,77,94
6785,Omaha,Cal St. Fullerton,V,83,73
6786,Omaha,Iowa,V,98,89
6787,Omaha,Iowa St.,V,47,91
6788,Omaha,Montana St.,H,97,91
6789,Omaha,UMKC,V,80,75
6790,Omaha,Cal St. Fullerton,H,102,96
6791,Omaha,Pittsburgh,V,75,94
6792,Omaha,South Dakota,V,69,86
6793,Omaha,North Dakota St.,V,70,82
6794,Omaha,Fort Wayne,H,78,80
6795,Omaha,South Dakota St.,V,101,93
6796,Omaha,IUPUI,V,79,71
6797,Omaha,Western Ill.,H,86,72
6798,Omaha,Denver,H,97,88
6799,Omaha,Oral Roberts,V,86,103
6800,Omaha,South Dakota St.,H,84,88
6801,Omaha,South Dakota,H,91,83
6802,Omaha,Western Ill.,V,79,67
6803,Omaha,IUPUI,H,78,89
6804,Omaha,Fort Wayne,V,101,108
6805,Omaha,Oral Roberts,H,83,76
6806,Omaha,Denver,V,84,83
6807,Omaha,North Dakota St.,H,96,92
6808,Omaha,Fort Wayne,N,84,80
6809,Omaha,IUPUI,N,90,62
6810,Omaha,South Dakota St.,N,77,79
6811,Oral Roberts,Baylor,V,61,76
6812,Oral Roberts,Ole Miss,N,88,95
6813,Oral Roberts,Loyola Chicago,N,53,78
6814,Oral Roberts,Montana,N,47,68
6815,Oral Roberts,Tulsa,H,65,79
6816,Oral Roberts,Oakland,V,64,92
6817,Oral Roberts,Michigan St.,V,76,80
6818,Oral Roberts,Oklahoma,V,66,92
6819,Oral Roberts,Missouri St.,V,76,86
6820,Oral Roberts,Creighton,V,65,66
6821,Oral Roberts,Little Rock,H,63,48
6822,Oral Roberts,Richmond,H,87,72
6823,Oral Roberts,Denver,V,73,77
6824,Oral Roberts,Fort Wayne,V,91,102
6825,Oral Roberts,Western Ill.,V,71,86
6826,Oral Roberts,South Dakota St.,H,94,88
6827,Oral Roberts,IUPUI,H,85,91
6828,Oral Roberts,South Dakota,H,90,80
6829,Oral Roberts,Omaha,H,103,86
6830,Oral Roberts,North Dakota St.,V,71,81
6831,Oral Roberts,Fort Wayne,H,83,87
6832,Oral Roberts,Denver,H,69,93
6833,Oral Roberts,South Dakota St.,V,67,74
6834,Oral Roberts,Western Ill.,H,60,63
6835,Oral Roberts,IUPUI,V,74,68
6836,Oral Roberts,Omaha,V,76,83
6837,Oral Roberts,South Dakota,V,72,86
6838,Oral Roberts,North Dakota St.,H,80,82
6839,Oregon,Army West Point,H,91,77
6840,Oregon,Baylor,V,49,66
6841,Oregon,Valparaiso,H,76,54
6842,Oregon,Georgetown,N,61,65
6843,Oregon,Tennessee,N,69,65
6844,Oregon,UConn,N,79,69
6845,Oregon,Boise St.,H,68,63
6846,Oregon,Savannah St.,H,128,59
6847,Oregon,Alabama,H,65,56
6848,Oregon,Montana,H,81,67
6849,Oregon,UNLV,N,83,63
6850,Oregon,Fresno St.,H,75,63
6851,Oregon,UCLA,H,89,87
6852,Oregon,Southern California,H,84,61
6853,Oregon,Washington,V,83,61
6854,Oregon,Washington St.,V,85,66
6855,Oregon,Oregon St.,H,85,43
6856,Oregon,California,H,86,63
6857,Oregon,Stanford,H,69,52
6858,Oregon,Utah,V,73,67
6859,Oregon,Colorado,V,65,74
6860,Oregon,Arizona St.,H,71,70
6861,Oregon,Arizona,H,85,58
6862,Oregon,UCLA,V,79,82
6863,Oregon,Southern California,V,81,70
6864,Oregon,Utah,H,79,61
6865,Oregon,Colorado,H,101,73
6866,Oregon,California,V,68,65
6867,Oregon,Stanford,V,75,73
6868,Oregon,Oregon St.,V,80,59
6869,Oregon,Arizona St.,N,80,57
6870,Oregon,California,N,73,65
6871,Oregon,Arizona,N,80,83
6872,Oregon,Iona,N,93,77
6873,Oregon,Rhode Island,N,75,72
6874,Oregon,Michigan,N,69,68
6875,Oregon,Kansas,N,74,60
6876,Oregon,North Carolina,N,76,77
6877,Oregon St.,Prairie View,H,78,58
6878,Oregon St.,UTSA,H,72,64
6879,Oregon St.,Lamar University,H,60,63
6880,Oregon St.,Nevada,V,58,83
6881,Oregon St.,Tulsa,V,64,75
6882,Oregon St.,Fresno St.,H,58,63
6883,Oregon St.,Mississippi St.,V,57,74
6884,Oregon St.,Charlotte,V,66,69
6885,Oregon St.,Savannah St.,H,90,93
6886,Oregon St.,Long Beach St.,H,67,71
6887,Oregon St.,Portland,N,45,53
6888,Oregon St.,Kent St.,H,69,50
6889,Oregon St.,Southern California,H,63,70
6890,Oregon St.,UCLA,H,63,76
6891,Oregon St.,Washington St.,V,62,75
6892,Oregon St.,Washington,V,61,87
6893,Oregon St.,Oregon,V,43,85
6894,Oregon St.,Stanford,H,46,62
6895,Oregon St.,California,H,58,69
6896,Oregon St.,Colorado,V,78,85
6897,Oregon St.,Utah,V,78,86
6898,Oregon St.,Arizona,H,54,71
6899,Oregon St.,Arizona St.,H,68,81
6900,Oregon St.,Southern California,V,66,92
6901,Oregon St.,UCLA,V,60,78
6902,Oregon St.,Colorado,H,52,60
6903,Oregon St.,Utah,H,68,67
6904,Oregon St.,Stanford,V,66,79
6905,Oregon St.,California,V,46,76
6906,Oregon St.,Oregon,H,59,80
6907,Oregon St.,California,N,62,67
6908,Pacific,UCLA,V,80,119
6909,Pacific,Green Bay,H,76,58
6910,Pacific,UC Irvine,V,65,72
6911,Pacific,Wyoming,H,73,65
6912,Pacific,Nevada,V,67,77
6913,Pacific,Sacramento St.,H,74,58
6914,Pacific,Cal St. Fullerton,V,77,78
6915,Pacific,Massachusetts,V,48,72
6916,Pacific,Rider,H,66,73
6917,Pacific,N.C. A&T,H,66,57
6918,Pacific,Fresno St.,H,68,70
6919,Pacific,Kennesaw St.,H,69,56
6920,Pacific,Portland,H,76,80
6921,Pacific,Gonzaga,H,61,81
6922,Pacific,San Diego,V,56,53
6923,Pacific,BYU,V,62,91
6924,Pacific,Pepperdine,H,79,74
6925,Pacific,San Francisco,V,51,72
6926,Pacific,Saint Mary's (CA),V,50,62
6927,Pacific,BYU,H,47,62
6928,Pacific,Loyola Marymount,V,73,79
6929,Pacific,San Francisco,H,60,81
6930,Pacific,Saint Mary's (CA),H,70,74
6931,Pacific,Pepperdine,V,72,82
6932,Pacific,San Diego,H,61,58
6933,Pacific,Santa Clara,H,47,64
6934,Pacific,Portland,V,76,65
6935,Pacific,Gonzaga,V,61,82
6936,Pacific,Santa Clara,V,68,69
6937,Pacific,Loyola Marymount,H,66,67
6938,Pacific,Pepperdine,N,89,84
6939,Pacific,Gonzaga,N,50,82
6940,Penn,Robert Morris,V,67,50
6941,Penn,Miami (FL),V,62,74
6942,Penn,Central Conn. St.,V,87,65
6943,Penn,Navy,V,68,70
6944,Penn,Villanova,H,57,82
6945,Penn,Temple,V,62,70
6946,Penn,Lafayette,H,81,52
6947,Penn,George Mason,H,60,79
6948,Penn,UCF,V,58,49
6949,Penn,Drexel,H,75,67
6950,Penn,Fairfield,H,74,68
6951,Penn,Princeton,V,52,61
6952,Penn,Yale,H,60,68
6953,Penn,Brown,H,70,82
6954,Penn,Saint Joseph's,V,71,78
6955,Penn,La Salle,V,77,74
6956,Penn,Harvard,V,59,69
6957,Penn,Dartmouth,V,71,74
6958,Penn,Princeton,H,49,64
6959,Penn,Columbia,H,70,62
6960,Penn,Cornell,H,82,63
6961,Penn,Brown,V,96,72
6962,Penn,Yale,V,71,55
6963,Penn,Cornell,V,69,66
6964,Penn,Columbia,V,67,70
6965,Penn,Dartmouth,H,74,76
6966,Penn,Harvard,H,75,72
6967,Penn,Princeton,V,64,72
6968,Penn St.,Albany (NY),H,81,87
6969,Penn St.,Duquesne,H,82,74
6970,Penn St.,Grand Canyon,H,85,76
6971,Penn St.,Duke,N,68,78
6972,Penn St.,Cincinnati,N,50,71
6973,Penn St.,Colgate,H,72,59
6974,Penn St.,George Washington,V,74,68
6975,Penn St.,Georgia Tech,H,67,60
6976,Penn St.,Wright St.,H,72,50
6977,Penn St.,George Mason,H,66,85
6978,Penn St.,Pittsburgh,N,73,81
6979,Penn St.,St. John's (NY),V,92,76
6980,Penn St.,Morgan St.,H,96,55
6981,Penn St.,Northwestern,H,77,87
