,3,4,5,6,7
5340,Monmouth,Hofstra,V,74.0,94.0
5341,Monmouth,Kansas St.,V,54.0,73.0
5342,Monmouth,Kansas,V,57.0,112.0
5343,Monmouth,Pittsburgh,V,50.0,63.0
5344,Monmouth,Kennesaw St.,N,71.0,40.0
5345,Monmouth,Stetson,N,55.0,63.0
5346,Monmouth,Radford,H,80.0,63.0
5347,Monmouth,Norfolk St.,H,75.0,71.0
5348,Monmouth,Princeton,V,67.0,66.0
5349,Monmouth,Albany (NY),H,72.0,70.0
5350,Monmouth,Siena,V,72.0,75.0
5351,Monmouth,Iona,H,73.0,61.0
5352,Monmouth,Canisius,H,84.0,65.0
5353,Monmouth,Quinnipiac,V,70.0,84.0
5354,Monmouth,Marist,H,74.0,66.0
5355,Monmouth,Manhattan,V,65.0,58.0
5356,Monmouth,Niagara,H,82.0,71.0
5357,Monmouth,Iona,V,94.0,88.0
5358,Monmouth,Saint Peter's,V,63.0,66.0
5359,Monmouth,Rider,H,90.0,84.0
5360,Monmouth,Fairfield,V,53.0,55.0
5361,Monmouth,Saint Peter's,H,69.0,81.0
5362,Monmouth,Canisius,V,85.0,71.0
5363,Monmouth,Niagara,V,72.0,77.0
5364,Monmouth,Marist,V,65.0,61.0
5365,Monmouth,Quinnipiac,H,89.0,78.0
5366,Monmouth,Rider,V,67.0,79.0
5367,Monmouth,Manhattan,H,,
5368,Monmouth,Fairfield,H,,
5369,Monmouth,Siena,H,,
5370,Montana,Stanford,V,62.0,73.0
5371,Montana,Mont. St.-Northern,H,64.0,50.0
5372,Montana,Arkansas,V,46.0,64.0
5373,Montana,Montana Tech,H,72.0,74.0
5374,Montana,Washington,V,56.0,73.0
5375,Montana,Texas Southern,H,74.0,62.0
5376,Montana,Coppin St.,H,69.0,62.0
5377,Montana,New Mexico,V,63.0,72.0
5378,Montana,North Dakota,H,77.0,70.0
5379,Montana,Oregon,V,48.0,81.0
5380,Montana,Omaha,V,82.0,87.0
5381,Montana,Northern Ariz.,H,79.0,72.0
5382,Montana,Sacramento St.,H,52.0,50.0
5383,Montana,Southern Utah,V,60.0,58.0
5384,Montana,Northern Colo.,V,66.0,74.0
5385,Montana,Eastern Wash.,V,90.0,63.0
5386,Montana,Portland St.,H,85.0,70.0
5387,Montana,Idaho,H,67.0,63.0
5388,Montana,Idaho St.,V,77.0,74.0
5389,Montana,Weber St.,V,85.0,87.0
5390,Montana,Portland St.,V,81.0,88.0
5391,Montana,Montana St.,H,78.0,64.0
5392,Montana,Eastern Wash.,H,92.0,82.0
5393,Montana,Idaho,V,82.0,71.0
5394,Montana,Weber St.,H,72.0,37.0
5395,Montana,Idaho St.,H,78.0,63.0
5396,Montana,Montana St.,V,59.0,54.0
5397,Montana,Northern Ariz.,V,56.0,57.0
5398,Montana,Sacramento St.,V,,
5399,Montana,Northern Colo.,H,,
5400,Montana,Southern Utah,H,,
5401,Montana St.,Utah St.,V,73.0,81.0
5402,Montana St.,Rocky Mountain,H,93.0,60.0
5403,Montana St.,Appalachian St.,N,59.0,56.0
5404,Montana St.,UNC Greensboro,V,67.0,66.0
5405,Montana St.,Tennessee Tech,N,52.0,39.0
5406,Montana St.,Grand Canyon,V,56.0,69.0
5407,Montana St.,Colo. Christian,H,82.0,46.0
5408,Montana St.,Green Bay,H,72.0,98.0
5409,Montana St.,South Dakota St.,H,77.0,70.0
5410,Montana St.,North Dakota St.,V,65.0,79.0
5411,Montana St.,CSU Bakersfield,V,72.0,74.0
5412,Montana St.,Sacramento St.,H,66.0,51.0
5413,Montana St.,Northern Ariz.,H,63.0,61.0
5414,Montana St.,Northern Colo.,V,59.0,68.0
5415,Montana St.,Southern Utah,V,53.0,59.0
5416,Montana St.,Idaho,V,71.0,68.0
5417,Montana St.,Portland St.,H,76.0,77.0
5418,Montana St.,Eastern Wash.,H,58.0,71.0
5419,Montana St.,Weber St.,V,62.0,61.0
5420,Montana St.,Idaho St.,V,75.0,64.0
5421,Montana St.,Montana,V,64.0,78.0
5422,Montana St.,Idaho,H,72.0,50.0
5423,Montana St.,Eastern Wash.,V,49.0,74.0
5424,Montana St.,Idaho St.,H,73.0,69.0
5425,Montana St.,Weber St.,H,77.0,63.0
5426,Montana St.,Portland St.,V,77.0,87.0
5427,Montana St.,Montana,H,54.0,59.0
5428,Montana St.,Sacramento St.,V,52.0,81.0
5429,Montana St.,Northern Ariz.,V,,
5430,Montana St.,Southern Utah,H,,
5431,Montana St.,Northern Colo.,H,,
5432,Morehead St.,Samford,H,90.0,86.0
5433,Morehead St.,Spalding,H,92.0,44.0
5434,Morehead St.,Presbyterian,V,77.0,55.0
5435,Morehead St.,UMES,H,76.0,53.0
5436,Morehead St.,Missouri,V,52.0,70.0
5437,Morehead St.,Butler,V,50.0,68.0
5438,Morehead St.,William & Mary,V,84.0,95.0
5439,Morehead St.,North Ala.,V,57.0,67.0
5440,Morehead St.,IUPUI,H,56.0,51.0
5441,Morehead St.,Illinois St.,V,50.0,61.0
5442,Morehead St.,Marshall,H,62.0,89.0
5443,Morehead St.,Ohio,V,76.0,82.0
5444,Morehead St.,Alice Lloyd,H,102.0,46.0
5445,Morehead St.,Jacksonville St.,H,72.0,76.0
5446,Morehead St.,Tennessee Tech,H,83.0,72.0
5447,Morehead St.,SIUE,H,83.0,77.0
5448,Morehead St.,Eastern Ill.,H,69.0,66.0
5449,Morehead St.,Tennessee St.,V,48.0,64.0
5450,Morehead St.,Belmont,V,59.0,77.0
5451,Morehead St.,Tennessee Tech,V,59.0,71.0
5452,Morehead St.,Jacksonville St.,V,51.0,72.0
5453,Morehead St.,Southeast Mo. St.,H,90.0,74.0
5454,Morehead St.,UT Martin,H,85.0,77.0
5455,Morehead St.,SIUE,V,58.0,49.0
5456,Morehead St.,Eastern Ill.,V,65.0,71.0
5457,Morehead St.,Eastern Ky.,H,71.0,78.0
5458,Morehead St.,Murray St.,V,57.0,85.0
5459,Morehead St.,Belmont,H,67.0,80.0
5460,Morehead St.,Tennessee St.,H,66.0,63.0
5461,Morehead St.,Austin Peay,V,58.0,67.0
5462,Morehead St.,Eastern Ky.,V,,
5463,Morgan St.,Central Penn,H,71.0,44.0
5464,Morgan St.,Temple,V,57.0,75.0
5465,Morgan St.,Saint Francis (PA),H,65.0,71.0
5466,Morgan St.,George Washington,V,68.0,64.0
5467,Morgan St.,Regent,H,88.0,52.0
5468,Morgan St.,Liberty,N,48.0,89.0
5469,Morgan St.,Milwaukee,N,57.0,62.0
5470,Morgan St.,Evansville,N,112.0,115.0
5471,Morgan St.,Ohio St.,V,57.0,90.0
5472,Morgan St.,Towson,H,59.0,76.0
5473,Morgan St.,Longwood,H,73.0,65.0
5474,Morgan St.,La Salle,V,68.0,85.0
5475,Morgan St.,Chestnut Hill,H,96.0,72.0
5476,Morgan St.,LMU (CA),V,74.0,71.0
5477,Morgan St.,CSUN,V,82.0,93.0
5478,Morgan St.,Delaware St.,V,81.0,68.0
5479,Morgan St.,South Carolina St.,H,77.0,63.0
5480,Morgan St.,Florida A&M,V,68.0,77.0
5481,Morgan St.,Bethune-Cookman,V,78.0,85.0
5482,Morgan St.,Howard,H,68.0,58.0
5483,Morgan St.,N.C. A&T,H,70.0,76.0
5484,Morgan St.,Coppin St.,V,50.0,48.0
5485,Morgan St.,UMES,V,56.0,50.0
5486,Morgan St.,Howard,V,89.0,83.0
5487,Morgan St.,UMES,H,61.0,53.0
5488,Morgan St.,N.C. Central,H,57.0,58.0
5489,Morgan St.,Norfolk St.,V,57.0,62.0
5490,Morgan St.,South Carolina St.,V,78.0,72.0
5491,Morgan St.,Delaware St.,H,90.0,80.0
5492,Morgan St.,Coppin St.,H,,
5493,Morgan St.,Norfolk St.,H,,
5494,Mount St. Mary's,Georgetown,V,68.0,81.0
5495,Mount St. Mary's,Gettysburg,H,75.0,58.0
5496,Mount St. Mary's,Washington,V,46.0,56.0
5497,Mount St. Mary's,Lamar University,V,61.0,76.0
5498,Mount St. Mary's,UAB,V,51.0,58.0
5499,Mount St. Mary's,Kentucky,V,62.0,82.0
5500,Mount St. Mary's,Utah Valley,H,64.0,61.0
5501,Mount St. Mary's,Howard,V,73.0,56.0
5502,Mount St. Mary's,Grand Canyon,V,67.0,75.0
5503,Mount St. Mary's,Loyola Maryland,H,48.0,64.0
5504,Mount St. Mary's,American,H,76.0,82.0
5505,Mount St. Mary's,Navy,V,48.0,59.0
5506,Mount St. Mary's,Coppin St.,H,79.0,55.0
5507,Mount St. Mary's,Wagner,H,47.0,66.0
5508,Mount St. Mary's,LIU,H,82.0,73.0
5509,Mount St. Mary's,Merrimack,V,61.0,64.0
5510,Mount St. Mary's,Bryant,V,67.0,65.0
5511,Mount St. Mary's,Central Conn. St.,H,79.0,52.0
5512,Mount St. Mary's,St. Francis Brooklyn,H,59.0,39.0
5513,Mount St. Mary's,Bryant,H,79.0,76.0
5514,Mount St. Mary's,Sacred Heart,V,53.0,58.0
5515,Mount St. Mary's,Fairleigh Dickinson,V,75.0,85.0
5516,Mount St. Mary's,LIU,V,67.0,63.0
5517,Mount St. Mary's,St. Francis Brooklyn,V,67.0,70.0
5518,Mount St. Mary's,Robert Morris,H,60.0,77.0
5519,Mount St. Mary's,Saint Francis (PA),H,55.0,70.0
5520,Mount St. Mary's,Wagner,V,61.0,67.0
5521,Mount St. Mary's,Robert Morris,V,60.0,68.0
5522,Mount St. Mary's,Merrimack,H,65.0,57.0
5523,Mount St. Mary's,Saint Francis (PA),V,62.0,75.0
5524,Mount St. Mary's,Fairleigh Dickinson,H,,
5525,Murray St.,Southern U.,H,69.0,49.0
5526,Murray St.,Tennessee,V,63.0,82.0
5527,Murray St.,Brescia,H,114.0,48.0
5528,Murray St.,Southern Ill.,H,79.0,66.0
5529,Murray St.,La Salle,N,64.0,75.0
5530,Murray St.,Weber St.,N,69.0,68.0
5531,Murray St.,Drake,N,53.0,63.0
5532,Murray St.,Missouri St.,V,69.0,71.0
5533,Murray St.,Middle Tenn.,H,85.0,52.0
5534,Murray St.,Kennesaw St.,H,74.0,38.0
5535,Murray St.,Evansville,V,76.0,78.0
5536,Murray St.,Cumberland (TN),H,81.0,46.0
5537,Murray St.,UT Martin,H,89.0,76.0
5538,Murray St.,Southeast Mo. St.,H,81.0,59.0
5539,Murray St.,Jacksonville St.,V,72.0,68.0
5540,Murray St.,Tennessee Tech,V,81.0,69.0
5541,Murray St.,UT Martin,V,84.0,62.0
5542,Murray St.,Southeast Mo. St.,V,96.0,91.0
5543,Murray St.,Belmont,H,85.0,75.0
5544,Murray St.,Tennessee St.,H,76.0,64.0
5545,Murray St.,Eastern Ill.,H,73.0,70.0
5546,Murray St.,SIUE,H,74.0,55.0
5547,Murray St.,Belmont,V,64.0,71.0
5548,Murray St.,Tennessee St.,V,73.0,65.0
5549,Murray St.,Austin Peay,V,68.0,71.0
5550,Murray St.,Morehead St.,H,85.0,57.0
5551,Murray St.,Eastern Ill.,V,60.0,63.0
5552,Murray St.,SIUE,V,59.0,58.0
5553,Murray St.,Eastern Ky.,H,74.0,62.0
5554,Murray St.,Austin Peay,H,,
5555,N.C. A&T,UNC Greensboro,V,50.0,83.0
5556,N.C. A&T,Charleston So.,H,63.0,49.0
5557,N.C. A&T,Western Caro.,V,64.0,90.0
5558,N.C. A&T,Utah St.,V,54.0,81.0
5559,N.C. A&T,North Texas,V,60.0,80.0
5560,N.C. A&T,Nicholls St.,N,66.0,54.0
5561,N.C. A&T,Eastern Mich.,N,54.0,58.0
5562,N.C. A&T,Jacksonville,H,45.0,61.0
5563,N.C. A&T,Longwood,H,52.0,41.0
5564,N.C. A&T,Bradley,V,52.0,83.0
5565,N.C. A&T,UTEP Don Haskins Sun Bowl Invitational,V,54.0,72.0
5566,N.C. A&T,Kent St.,N,71.0,85.0
5567,N.C. A&T,Wake Forest,V,64.0,76.0
5568,N.C. A&T,Illinois,V,64.0,95.0
5569,N.C. A&T,Mid-Atlantic Christ.,H,123.0,61.0
5570,N.C. A&T,Florida A&M,H,97.0,90.0
5571,N.C. A&T,UMES,V,91.0,53.0
5572,N.C. A&T,Delaware St.,V,98.0,77.0
5573,N.C. A&T,Coppin St.,V,75.0,79.0
5574,N.C. A&T,Morgan St.,V,76.0,70.0
5575,N.C. A&T,Bethune-Cookman,H,98.0,95.0
5576,N.C. A&T,Delaware St.,H,82.0,67.0
5577,N.C. A&T,Norfolk St.,H,74.0,68.0
5578,N.C. A&T,South Carolina St.,H,78.0,63.0
5579,N.C. A&T,Bethune-Cookman,V,73.0,78.0
5580,N.C. A&T,Florida A&M,V,60.0,79.0
5581,N.C. A&T,N.C. Central,H,77.0,60.0
5582,N.C. A&T,Howard,H,71.0,67.0
5583,N.C. A&T,UMES,H,83.0,62.0
5584,N.C. A&T,South Carolina St.,V,,
5585,N.C. A&T,N.C. Central,V,,
5586,N.C. Central,SFA,V,64.0,94.0
5587,N.C. Central,USC Upstate,H,73.0,64.0
5588,N.C. Central,Akron,V,47.0,57.0
5589,N.C. Central,Louisville,V,58.0,87.0
5590,N.C. Central,Youngstown St.,V,60.0,66.0
5591,N.C. Central,Bluefield St.,H,68.0,44.0
5592,N.C. Central,Southern Ill.,V,48.0,64.0
5593,N.C. Central,Wofford,V,59.0,77.0
5594,N.C. Central,Georgia,V,59.0,95.0
5595,N.C. Central,Charleston So.,V,53.0,58.0
5596,N.C. Central,Christendom,H,109.0,28.0
5597,N.C. Central,Coastal Carolina,V,71.0,91.0
5598,N.C. Central,Louisiana Tech,V,60.0,69.0
5599,N.C. Central,Mid-Atlantic Christ.,H,108.0,63.0
5600,N.C. Central,Florida A&M,H,61.0,45.0
5601,N.C. Central,Delaware St.,V,66.0,68.0
5602,N.C. Central,UMES,V,69.0,64.0
5603,N.C. Central,Bethune-Cookman,V,86.0,59.0
5604,N.C. Central,Florida A&M,V,57.0,66.0
5605,N.C. Central,Delaware St.,H,72.0,45.0
5606,N.C. Central,South Carolina St.,H,73.0,56.0
5607,N.C. Central,Norfolk St.,H,69.0,63.0
5608,N.C. Central,Coppin St.,V,68.0,63.0
5609,N.C. Central,Morgan St.,V,58.0,57.0
5610,N.C. Central,N.C. A&T,V,60.0,77.0
5611,N.C. Central,UMES,H,74.0,55.0
5612,N.C. Central,Howard,H,80.0,65.0
5613,N.C. Central,South Carolina St.,V,,
5614,N.C. Central,Bethune-Cookman,H,,
5615,N.C. Central,N.C. A&T,H,,
5616,Navy,George Mason,V,55.0,68.0
5617,Navy,East Carolina,H,62.0,57.0
5618,Navy,Washington Col.,H,87.0,56.0
5619,Navy,Liberty,V,48.0,55.0
5620,Navy,Lipscomb,H,61.0,65.0
5621,Navy,Cornell,H,72.0,61.0
5622,Navy,Brown,V,76.0,56.0
5623,Navy,Bryant,V,45.0,60.0
5624,Navy,Marist,H,53.0,51.0
5625,Navy,Mount St. Mary's,H,59.0,48.0
5626,Navy,Virginia,V,56.0,65.0
5627,Navy,Lehigh,H,64.0,58.0
5628,Navy,Holy Cross,V,61.0,63.0
5629,Navy,Bucknell,V,60.0,56.0
5630,Navy,Colgate,H,63.0,70.0
5631,Navy,Lehigh,V,88.0,83.0
5632,Navy,Lafayette,H,68.0,66.0
5633,Navy,Boston U.,V,60.0,58.0
5634,Navy,Army West Point,H,66.0,73.0
5635,Navy,Holy Cross,H,81.0,66.0
5636,Navy,Loyola Maryland,V,73.0,79.0
5637,Navy,American,H,54.0,62.0
5638,Navy,Colgate,V,60.0,67.0
5639,Navy,Bucknell,H,60.0,59.0
5640,Navy,Boston U.,H,54.0,77.0
5641,Navy,American,V,62.0,71.0
5642,Navy,Army West Point,V,75.0,86.0
5643,Navy,Loyola Maryland,H,62.0,57.0
5644,Navy,Lafayette,V,,
5645,NC State,Georgia Tech,H,81.0,82.0
5646,NC State,Detroit Mercy,H,84.0,65.0
5647,NC State,FIU,H,86.0,77.0
5648,NC State,St. Francis Brooklyn,H,95.0,64.0
5649,NC State,Alcorn,H,87.0,64.0
5650,NC State,Little Rock,H,74.0,58.0
5651,NC State,Memphis,N,78.0,83.0
5652,NC State,Wisconsin,H,69.0,54.0
5653,NC State,Wake Forest,V,91.0,82.0
5654,NC State,UNC Greensboro,V,80.0,77.0
5655,NC State,Auburn,V,73.0,79.0
5656,NC State,The Citadel,H,83.0,63.0
5657,NC State,Appalachian St.,H,72.0,60.0
5658,NC State,Clemson,V,70.0,81.0
5659,NC State,Notre Dame,H,73.0,68.0
5660,NC State,Virginia Tech,V,58.0,72.0
5661,NC State,Miami (FL),H,80.0,63.0
5662,NC State,Clemson,H,60.0,54.0
5663,NC State,Virginia,V,53.0,51.0
5664,NC State,Georgia Tech,V,58.0,64.0
5665,NC State,North Carolina,H,65.0,75.0
5666,NC State,Louisville,H,57.0,77.0
5667,NC State,Miami (FL),V,83.0,72.0
5668,NC State,Syracuse,V,79.0,74.0
5669,NC State,Boston College,V,68.0,71.0
5670,NC State,Duke,H,88.0,66.0
5671,NC State,Florida St.,H,61.0,67.0
5672,NC State,North Carolina,V,79.0,85.0
5673,NC State,Pittsburgh,H,,
5674,NC State,Duke,V,,
5675,NC State,Wake Forest,H,,
5676,Nebraska,UC Riverside,H,47.0,66.0
5677,Nebraska,Southern Utah,H,78.0,79.0
5678,Nebraska,South Dakota St.,H,90.0,73.0
5679,Nebraska,Southern U.,H,93.0,86.0
5680,Nebraska,Washington St.,N,82.0,71.0
5681,Nebraska,George Mason,N,66.0,85.0
5682,Nebraska,South Fla.,N,74.0,67.0
5683,Nebraska,Georgia Tech,V,56.0,73.0
5684,Nebraska,Creighton,V,76.0,95.0
5685,Nebraska,Indiana,V,90.0,96.0
5686,Nebraska,Purdue,H,70.0,56.0
5687,Nebraska,North Dakota,H,74.0,75.0
5688,Nebraska,A&M-Corpus Christi,H,73.0,52.0
5689,Nebraska,Rutgers,H,62.0,79.0
5690,Nebraska,Iowa,H,76.0,70.0
5691,Nebraska,Northwestern,V,57.0,62.0
5692,Nebraska,Ohio St.,V,68.0,80.0
5693,Nebraska,Indiana,H,74.0,82.0
5694,Nebraska,Wisconsin,V,68.0,82.0
5695,Nebraska,Rutgers,V,72.0,75.0
5696,Nebraska,Michigan,H,68.0,79.0
5697,Nebraska,Penn St.,H,64.0,76.0
5698,Nebraska,Iowa,V,72.0,96.0
5699,Nebraska,Maryland,V,70.0,72.0
5700,Nebraska,Wisconsin,H,64.0,81.0
5701,Nebraska,Michigan St.,H,65.0,86.0
5702,Nebraska,Illinois,V,59.0,71.0
5703,Nebraska,Ohio St.,H,54.0,75.0
5704,Nebraska,Northwestern,H,,
5705,Nebraska,Michigan,V,,
5706,Nebraska,Minnesota,V,,
5707,Nevada,Utah,H,74.0,79.0
5708,Nevada,LMU (CA),H,72.0,67.0
5709,Nevada,UT Arlington,H,80.0,73.0
5710,Nevada,Southern California,H,66.0,76.0
5711,Nevada,Davidson,V,71.0,91.0
5712,Nevada,Fordham,N,74.0,60.0
5713,Nevada,Valparaiso,N,84.0,59.0
5714,Nevada,Bowling Green,N,77.0,62.0
5715,Nevada,Santa Clara,H,98.0,67.0
5716,Nevada,Air Force,V,100.0,85.0
5717,Nevada,BYU,V,42.0,75.0
5718,Nevada,Texas Southern,H,91.0,73.0
5719,Nevada,Saint Mary's (CA),N,63.0,68.0
5720,Nevada,Colorado St.,H,67.0,61.0
5721,Nevada,Boise St.,H,83.0,66.0
5722,Nevada,San Jose St.,V,68.0,70.0
5723,Nevada,Utah St.,V,70.0,80.0
5724,Nevada,Wyoming,H,68.0,67.0
5725,Nevada,San Diego St.,V,55.0,68.0
5726,Nevada,UNLV,H,86.0,72.0
5727,Nevada,New Mexico,H,96.0,74.0
5728,Nevada,Colorado St.,V,91.0,92.0
5729,Nevada,Boise St.,V,64.0,73.0
5730,Nevada,Air Force,H,88.0,54.0
5731,Nevada,San Jose St.,H,95.0,77.0
5732,Nevada,UNLV,V,82.0,79.0
5733,Nevada,New Mexico,V,88.0,74.0
5734,Nevada,Fresno St.,H,78.0,76.0
5735,Nevada,Wyoming,V,73.0,68.0
5736,Nevada,San Diego St.,H,,
5737,New Hampshire,Curry,H,93.0,29.0
5738,New Hampshire,Holy Cross,H,87.0,83.0
5739,New Hampshire,St. John's (NY),V,61.0,74.0
5740,New Hampshire,Boston U.,V,70.0,84.0
5741,New Hampshire,Central Conn. St.,V,77.0,63.0
5742,New Hampshire,James Madison,V,71.0,78.0
5743,New Hampshire,Bryant,H,87.0,76.0
5744,New Hampshire,FIU,V,69.0,70.0
5745,New Hampshire,Maine Maritime,H,91.0,37.0
5746,New Hampshire,Quinnipiac,V,67.0,75.0
5747,New Hampshire,Marist,V,64.0,56.0
5748,New Hampshire,UConn,V,62.0,88.0
5749,New Hampshire,Dartmouth,H,70.0,56.0
5750,New Hampshire,Hartford,V,52.0,61.0
5751,New Hampshire,Maine,H,57.0,51.0
5752,New Hampshire,Stony Brook,V,48.0,73.0
5753,New Hampshire,Albany (NY),H,73.0,76.0
5754,New Hampshire,UMBC,H,65.0,60.0
5755,New Hampshire,Binghamton,V,77.0,69.0
5756,New Hampshire,Vermont,H,43.0,56.0
5757,New Hampshire,UMass Lowell,V,75.0,77.0
5758,New Hampshire,Stony Brook,H,81.0,64.0
5759,New Hampshire,Vermont,V,50.0,74.0
5760,New Hampshire,UMBC,V,59.0,65.0
5761,New Hampshire,Hartford,H,67.0,63.0
5762,New Hampshire,Albany (NY),V,68.0,56.0
5763,New Hampshire,Maine,V,77.0,70.0
5764,New Hampshire,Binghamton,H,,
5765,New Hampshire,UMass Lowell,H,,
5766,New Mexico,Eastern N.M.,H,92.0,71.0
5767,New Mexico,CSUN,H,97.0,70.0
5768,New Mexico,Green Bay,H,93.0,78.0
5769,New Mexico,McNeese,H,90.0,80.0
5770,New Mexico,UTEP,V,63.0,66.0
5771,New Mexico,New Mexico St.,V,78.0,77.0
5772,New Mexico,Auburn,N,59.0,84.0
5773,New Mexico,Wisconsin,N,59.0,50.0
5774,New Mexico,Montana,H,72.0,63.0
5775,New Mexico,Boise St.,H,80.0,78.0
5776,New Mexico,Wyoming,V,79.0,65.0
5777,New Mexico,New Mexico St.,H,69.0,62.0
5778,New Mexico,Grand Canyon,H,91.0,71.0
5779,New Mexico,Houston Baptist,H,107.0,88.0
5780,New Mexico,UC Davis,H,74.0,69.0
5781,New Mexico,San Jose St.,V,85.0,88.0
5782,New Mexico,Fresno St.,H,78.0,64.0
5783,New Mexico,Air Force,H,84.0,78.0
5784,New Mexico,Colorado St.,V,72.0,105.0
5785,New Mexico,UNLV,V,78.0,99.0
5786,New Mexico,San Jose St.,H,86.0,59.0
5787,New Mexico,Nevada,V,74.0,96.0
5788,New Mexico,San Diego St.,H,57.0,85.0
5789,New Mexico,Fresno St.,V,77.0,82.0
5790,New Mexico,Wyoming,H,97.0,68.0
5791,New Mexico,San Diego St.,V,59.0,82.0
5792,New Mexico,UNLV,H,73.0,78.0
5793,New Mexico,Nevada,H,74.0,88.0
5794,New Mexico,Boise St.,V,61.0,74.0
5795,New Mexico,Air Force,V,58.0,60.0
5796,New Mexico,Utah St.,H,,
5797,New Mexico St.,Western N.M.,H,92.0,46.0
5798,New Mexico St.,UTEP,V,50.0,65.0
5799,New Mexico St.,Southern U.,H,79.0,63.0
5800,New Mexico St.,Arizona,V,53.0,83.0
5801,New Mexico St.,New Mexico,H,77.0,78.0
5802,New Mexico St.,Colorado St.,N,78.0,70.0
5803,New Mexico St.,South Fla.,N,65.0,45.0
5804,New Mexico St.,George Mason,N,64.0,68.0
5805,New Mexico St.,UTEP,H,59.0,56.0
5806,New Mexico St.,Washington St.,V,54.0,63.0
5807,New Mexico St.,Denver,V,72.0,67.0
5808,New Mexico St.,New Mexico,V,62.0,69.0
5809,New Mexico St.,Ark.-Pine Bluff,H,65.0,40.0
5810,New Mexico St.,Mississippi St.,N,58.0,52.0
5811,New Mexico St.,Northern N.M.,H,104.0,30.0
5812,New Mexico St.,California Baptist,V,86.0,71.0
5813,New Mexico St.,Chicago St.,H,93.0,54.0
5814,New Mexico St.,Kansas City,H,74.0,71.0
5815,New Mexico St.,Utah Valley,V,70.0,56.0
5816,New Mexico St.,Seattle U,V,75.0,67.0
5817,New Mexico St.,UTRGV,V,67.0,62.0
5818,New Mexico St.,CSU Bakersfield,H,61.0,57.0
5819,New Mexico St.,Grand Canyon,H,72.0,52.0
5820,New Mexico St.,Chicago St.,V,71.0,49.0
5821,New Mexico St.,Kansas City,V,67.0,61.0
5822,New Mexico St.,Seattle U,H,72.0,64.0
5823,New Mexico St.,Utah Valley,H,84.0,82.0
5824,New Mexico St.,UTRGV,H,78.0,62.0
5825,New Mexico St.,Grand Canyon,V,67.0,53.0
5826,New Mexico St.,CSU Bakersfield,V,,
5827,New Mexico St.,California Baptist,H,,
5828,New Orleans,Spring Hill,H,114.0,58.0
5829,New Orleans,Butler,V,53.0,79.0
5830,New Orleans,SMU,V,64.0,77.0
5831,New Orleans,Mississippi St.,V,59.0,82.0
5832,New Orleans,Hawaii,V,71.0,79.0
5833,New Orleans,Eureka,H,125.0,60.0
5834,New Orleans,Xavier (LA),H,79.0,62.0
5835,New Orleans,LSU,V,54.0,90.0
5836,New Orleans,Williams Baptist,H,103.0,59.0
5837,New Orleans,Abilene Christian,H,71.0,77.0
5838,New Orleans,Sam Houston St.,V,79.0,87.0
5839,New Orleans,Memphis,V,55.0,97.0
5840,New Orleans,Lamar University,H,67.0,74.0
5841,New Orleans,SFA,H,68.0,87.0
5842,New Orleans,Central Ark.,H,86.0,78.0
5843,New Orleans,UIW,V,70.0,73.0
5844,New Orleans,Houston Baptist,V,106.0,98.0
5845,New Orleans,McNeese,H,52.0,65.0
5846,New Orleans,A&M-Corpus Christi,V,71.0,74.0
5847,New Orleans,Nicholls St.,H,72.0,77.0
5848,New Orleans,Northwestern St.,H,74.0,82.0
5849,New Orleans,Southeastern La.,V,84.0,73.0
5850,New Orleans,SFA,V,74.0,81.0
5851,New Orleans,Central Ark.,V,68.0,73.0
5852,New Orleans,UIW,H,66.0,67.0
5853,New Orleans,McNeese,V,82.0,77.0
5854,New Orleans,A&M-Corpus Christi,H,75.0,81.0
5855,New Orleans,Nicholls St.,V,,
5856,New Orleans,Northwestern St.,V,,
5857,New Orleans,Southeastern La.,H,,
5858,Niagara,Drexel,V,64.0,72.0
5859,Niagara,Rutgers,V,39.0,86.0
5860,Niagara,SFA,V,80.0,89.0
5861,Niagara,Bryant,H,62.0,73.0
5862,Niagara,Purdue Fort Wayne,V,54.0,77.0
5863,Niagara,Norfolk St.,V,65.0,61.0
5864,Niagara,Colgate,H,93.0,82.0
5865,Niagara,Albany (NY),V,80.0,84.0
5866,Niagara,St. Bonaventure,V,70.0,87.0
5867,Niagara,Buffalo,V,72.0,92.0
5868,Niagara,Syracuse,V,57.0,71.0
5869,Niagara,Fairfield,H,75.0,66.0
5870,Niagara,Manhattan,H,62.0,67.0
5871,Niagara,Quinnipiac,V,56.0,67.0
5872,Niagara,Iona,V,70.0,69.0
5873,Niagara,Rider,H,70.0,68.0
5874,Niagara,Siena,H,72.0,71.0
5875,Niagara,Monmouth,V,71.0,82.0
5876,Niagara,Saint Peter's,V,53.0,58.0
5877,Niagara,Marist,H,48.0,67.0
5878,Niagara,Quinnipiac,H,75.0,59.0
5879,Niagara,Manhattan,V,59.0,77.0
5880,Niagara,Rider,V,58.0,73.0
5881,Niagara,Canisius,H,69.0,66.0
5882,Niagara,Monmouth,H,77.0,72.0
5883,Niagara,Fairfield,V,60.0,61.0
5884,Niagara,Marist,V,54.0,76.0
5885,Niagara,Saint Peter's,H,63.0,54.0
5886,Niagara,Iona,H,,
5887,Niagara,Siena,V,,
5888,Niagara,Canisius,V,,
5889,Nicholls St.,Illinois,V,70.0,78.0
5890,Nicholls St.,Pittsburgh,V,75.0,70.0
