,1,2,3,4,5
3243,Grand Canyon,UMKC,H,79.0,62.0
3244,Grand Canyon,Chicago St.,H,89.0,55.0
3245,Grand Canyon,UTRGV,V,81.0,83.0
3246,Grand Canyon,New Mexico St.,V,70.0,74.0
3247,Grand Canyon,CSU Bakersfield,V,58.0,71.0
3248,Grand Canyon,Seattle U,H,76.0,64.0
3249,Grand Canyon,Utah Valley,H,60.0,59.0
3250,Grand Canyon,CSU Bakersfield,H,81.0,68.0
3251,Grand Canyon,UMKC,N,77.0,74.0
3252,Grand Canyon,Utah Valley,N,75.0,60.0
3253,Grand Canyon,New Mexico St.,N,58.0,72.0
3254,Grand Canyon,Mercer,H,73.0,78.0
3255,Green Bay,Northern Ill.,V,65.0,85.0
3256,Green Bay,Mississippi St.,V,68.0,77.0
3257,Green Bay,Florida A&M,H,57.0,50.0
3258,Green Bay,Stetson,H,71.0,83.0
3259,Green Bay,Belmont,V,75.0,86.0
3260,Green Bay,Eastern Ill.,H,59.0,57.0
3261,Green Bay,Missouri,V,77.0,100.0
3262,Green Bay,Indiana St.,V,63.0,85.0
3263,Green Bay,Bowling Green,H,78.0,81.0
3264,Green Bay,Wisconsin,V,60.0,81.0
3265,Green Bay,Detroit Mercy,H,95.0,83.0
3266,Green Bay,Oakland,H,80.0,79.0
3267,Green Bay,IUPUI,H,63.0,67.0
3268,Green Bay,Cleveland St.,V,79.0,80.0
3269,Green Bay,Youngstown St.,V,74.0,85.0
3270,Green Bay,Ill.-Chicago,V,73.0,84.0
3271,Green Bay,IUPUI,V,61.0,67.0
3272,Green Bay,Milwaukee,H,99.0,92.0
3273,Green Bay,Wright St.,H,67.0,80.0
3274,Green Bay,Northern Ky.,H,65.0,77.0
3275,Green Bay,Cleveland St.,H,66.0,44.0
3276,Green Bay,Youngstown St.,H,85.0,67.0
3277,Green Bay,Milwaukee,V,58.0,76.0
3278,Green Bay,Wright St.,V,64.0,68.0
3279,Green Bay,Northern Ky.,V,80.0,86.0
3280,Green Bay,Ill.-Chicago,H,75.0,83.0
3281,Green Bay,Oakland,V,96.0,90.0
3282,Green Bay,Detroit Mercy,V,107.0,97.0
3283,Green Bay,Detroit Mercy,N,93.0,81.0
3284,Green Bay,Wright St.,N,72.0,87.0
3285,Hampton,Rider,V,75.0,90.0
3286,Hampton,William & Mary,V,76.0,83.0
3287,Hampton,George Washington,V,57.0,65.0
3288,Hampton,Xavier,V,60.0,96.0
3289,Hampton,Northern Ariz.,N,76.0,66.0
3290,Hampton,Rider,N,80.0,94.0
3291,Hampton,Coastal Caro.,H,81.0,85.0
3292,Hampton,Missouri St.,V,75.0,88.0
3293,Hampton,Gardner-Webb,H,79.0,80.0
3294,Hampton,Appalachian St.,H,86.0,53.0
3295,Hampton,Virginia,V,48.0,82.0
3296,Hampton,UTRGV,V,69.0,80.0
3297,Hampton,UMES,V,83.0,92.0
3298,Hampton,Delaware St.,H,78.0,56.0
3299,Hampton,Savannah St.,V,101.0,103.0
3300,Hampton,South Carolina St.,V,91.0,84.0
3301,Hampton,Florida A&M,H,71.0,75.0
3302,Hampton,Bethune-Cookman,H,80.0,69.0
3303,Hampton,Coppin St.,H,70.0,59.0
3304,Hampton,N.C. A&T,V,84.0,92.0
3305,Hampton,N.C. Central,V,86.0,70.0
3306,Hampton,Howard,V,95.0,81.0
3307,Hampton,Norfolk St.,H,82.0,52.0
3308,Hampton,Coppin St.,V,82.0,79.0
3309,Hampton,South Carolina St.,H,79.0,66.0
3310,Hampton,Savannah St.,H,114.0,102.0
3311,Hampton,Morgan St.,H,2.0,0.0
3312,Hampton,Norfolk St.,V,74.0,71.0
3313,Hampton,Florida A&M,N,75.0,71.0
3314,Hampton,N.C. A&T,N,96.0,86.0
3315,Hampton,N.C. Central,N,63.0,71.0
3316,Hampton,Notre Dame,V,63.0,84.0
3317,Hartford,Central Conn. St.,H,85.0,84.0
3318,Hartford,Rider,V,53.0,89.0
3319,Hartford,LIU Brooklyn,N,84.0,86.0
3320,Hartford,Miami (OH),N,68.0,58.0
3321,Hartford,Bryant,H,73.0,78.0
3322,Hartford,Wagner,H,50.0,72.0
3323,Hartford,LIU Brooklyn,V,78.0,79.0
3324,Hartford,Boston College,H,61.0,73.0
3325,Hartford,Quinnipiac,H,77.0,75.0
3326,Hartford,Sacred Heart,H,86.0,72.0
3327,Hartford,Portland,V,67.0,78.0
3328,Hartford,FIU,V,79.0,72.0
3329,Hartford,Rutgers,V,60.0,58.0
3330,Hartford,Albany (NY),V,72.0,64.0
3331,Hartford,Stony Brook,H,61.0,63.0
3332,Hartford,UMass Lowell,H,84.0,73.0
3333,Hartford,Binghamton,H,97.0,65.0
3334,Hartford,UMBC,V,56.0,78.0
3335,Hartford,Maine,V,86.0,68.0
3336,Hartford,Vermont,H,53.0,76.0
3337,Hartford,UMass Lowell,V,77.0,70.0
3338,Hartford,New Hampshire,V,79.0,62.0
3339,Hartford,Stony Brook,V,73.0,64.0
3340,Hartford,Albany (NY),H,63.0,69.0
3341,Hartford,Maine,H,67.0,63.0
3342,Hartford,Vermont,V,69.0,68.0
3343,Hartford,New Hampshire,H,65.0,56.0
3344,Hartford,Binghamton,V,67.0,57.0
3345,Hartford,UMBC,H,53.0,62.0
3346,Hartford,New Hampshire,H,71.0,60.0
3347,Hartford,UMBC,V,60.0,75.0
3348,Hartford,San Diego,V,72.0,88.0
3349,Harvard,Massachusetts,H,70.0,67.0
3350,Harvard,Holy Cross,V,69.0,73.0
3351,Harvard,Manhattan,V,69.0,73.0
3352,Harvard,Saint Mary's (CA),N,71.0,89.0
3353,Harvard,Saint Joseph's,N,77.0,71.0
3354,Harvard,Cal St. Fullerton,V,61.0,70.0
3355,Harvard,Northeastern,V,61.0,77.0
3356,Harvard,Kentucky,V,70.0,79.0
3357,Harvard,Fordham,V,47.0,45.0
3358,Harvard,Boston U.,H,74.0,63.0
3359,Harvard,George Washington,V,48.0,58.0
3360,Harvard,Minnesota,V,55.0,65.0
3361,Harvard,Vermont,H,56.0,62.0
3362,Harvard,Dartmouth,H,61.0,51.0
3363,Harvard,Wofford,V,62.0,63.0
3364,Harvard,Dartmouth,V,62.0,57.0
3365,Harvard,Yale,V,54.0,52.0
3366,Harvard,Brown,V,86.0,77.0
3367,Harvard,Columbia,V,76.0,83.0
3368,Harvard,Cornell,V,76.0,73.0
3369,Harvard,Princeton,H,66.0,51.0
3370,Harvard,Penn,H,76.0,67.0
3371,Harvard,Brown,H,65.0,58.0
3372,Harvard,Yale,H,64.0,49.0
3373,Harvard,Princeton,V,72.0,66.0
3374,Harvard,Penn,V,71.0,74.0
3375,Harvard,Cornell,H,98.0,88.0
3376,Harvard,Columbia,H,93.0,74.0
3377,Harvard,Cornell,N,74.0,55.0
3378,Harvard,Penn,H,65.0,68.0
3379,Harvard,Marquette,V,60.0,67.0
3380,Hawaii,Ark.-Pine Bluff,H,82.0,70.0
3381,Hawaii,North Dakota,H,81.0,78.0
3382,Hawaii,Troy,H,72.0,67.0
3383,Hawaii,Nevada,H,54.0,67.0
3384,Hawaii,Utah,V,60.0,80.0
3385,Hawaii,Prairie View,H,72.0,60.0
3386,Hawaii,Utah Valley,H,70.0,69.0
3387,Hawaii,Miami (FL),H,57.0,75.0
3388,Hawaii,Davidson,H,79.0,71.0
3389,Hawaii,Princeton,H,63.0,77.0
3390,Hawaii,Howard,H,84.0,59.0
3391,Hawaii,Long Beach St.,V,81.0,89.0
3392,Hawaii,CSUN,V,65.0,46.0
3393,Hawaii,Cal Poly,H,57.0,45.0
3394,Hawaii,UC Santa Barbara,H,77.0,76.0
3395,Hawaii,UC Davis,H,77.0,72.0
3396,Hawaii,Cal St. Fullerton,H,66.0,69.0
3397,Hawaii,UC Santa Barbara,V,82.0,84.0
3398,Hawaii,Cal Poly,V,64.0,78.0
3399,Hawaii,UC Riverside,H,60.0,64.0
3400,Hawaii,CSUN,H,71.0,77.0
3401,Hawaii,UC Irvine,V,62.0,61.0
3402,Hawaii,UC Riverside,V,74.0,69.0
3403,Hawaii,Long Beach St.,H,74.0,63.0
3404,Hawaii,UC Irvine,H,57.0,66.0
3405,Hawaii,UC Davis,V,59.0,70.0
3406,Hawaii,Cal St. Fullerton,V,68.0,60.0
3407,Hawaii,UC Irvine,N,67.0,68.0
3408,High Point,William & Mary,H,100.0,66.0
3409,High Point,Tennessee,V,53.0,84.0
3410,High Point,The Citadel,H,77.0,79.0
3411,High Point,Charlotte,V,67.0,70.0
3412,High Point,Pittsburgh,V,63.0,71.0
3413,High Point,Col. of Charleston,V,58.0,70.0
3414,High Point,Wofford,N,57.0,70.0
3415,High Point,Western Caro.,V,72.0,61.0
3416,High Point,Winthrop,V,60.0,76.0
3417,High Point,UNC Asheville,H,84.0,74.0
3418,High Point,Charleston So.,H,80.0,59.0
3419,High Point,Gardner-Webb,V,45.0,62.0
3420,High Point,Campbell,V,64.0,65.0
3421,High Point,Presbyterian,H,73.0,49.0
3422,High Point,Liberty,H,71.0,60.0
3423,High Point,Longwood,V,75.0,55.0
3424,High Point,Radford,H,76.0,78.0
3425,High Point,UNC Asheville,V,77.0,84.0
3426,High Point,Charleston So.,V,74.0,83.0
3427,High Point,Campbell,H,67.0,56.0
3428,High Point,Radford,V,61.0,60.0
3429,High Point,Winthrop,H,70.0,82.0
3430,High Point,Presbyterian,V,62.0,69.0
3431,High Point,Gardner-Webb,H,66.0,65.0
3432,High Point,Longwood,H,75.0,56.0
3433,High Point,Liberty,V,45.0,65.0
3434,High Point,Longwood,H,55.0,68.0
3435,Hofstra,Army West Point,H,77.0,74.0
3436,Hofstra,Kennesaw St.,H,75.0,57.0
3437,Hofstra,Dayton,N,72.0,69.0
3438,Hofstra,Clemson,N,59.0,78.0
3439,Hofstra,Auburn,N,78.0,89.0
3440,Hofstra,Siena,V,76.0,85.0
3441,Hofstra,Monmouth,V,85.0,84.0
3442,Hofstra,Rider,V,88.0,82.0
3443,Hofstra,Stony Brook,V,84.0,81.0
3444,Hofstra,Manhattan,H,61.0,63.0
3445,Hofstra,Villanova,N,71.0,95.0
3446,Hofstra,William & Mary,V,87.0,90.0
3447,Hofstra,Northeastern,V,71.0,70.0
3448,Hofstra,James Madison,H,87.0,81.0
3449,Hofstra,Elon,H,76.0,89.0
3450,Hofstra,Towson,V,76.0,73.0
3451,Hofstra,Drexel,V,91.0,86.0
3452,Hofstra,Delaware,H,90.0,63.0
3453,Hofstra,Col. of Charleston,V,70.0,76.0
3454,Hofstra,Northeastern,H,67.0,81.0
3455,Hofstra,Delaware,V,64.0,59.0
3456,Hofstra,UNCW,H,96.0,76.0
3457,Hofstra,Col. of Charleston,H,85.0,86.0
3458,Hofstra,Elon,V,67.0,48.0
3459,Hofstra,UNCW,V,70.0,90.0
3460,Hofstra,William & Mary,H,90.0,84.0
3461,Hofstra,Drexel,H,88.0,76.0
3462,Hofstra,James Madison,V,77.0,61.0
3463,Hofstra,Towson,H,91.0,86.0
3464,Hofstra,UNCW,N,88.0,93.0
3465,Holy Cross,Sacred Heart,V,69.0,64.0
3466,Holy Cross,Harvard,H,73.0,69.0
3467,Holy Cross,Rhode Island,V,66.0,88.0
3468,Holy Cross,Fairleigh Dickinson,V,76.0,87.0
3469,Holy Cross,Albany (NY),H,62.0,78.0
3470,Holy Cross,Manhattan,N,54.0,70.0
3471,Holy Cross,La Salle,N,54.0,58.0
3472,Holy Cross,Massachusetts,V,50.0,64.0
3473,Holy Cross,New Hampshire,H,62.0,58.0
3474,Holy Cross,Iona,H,68.0,82.0
3475,Holy Cross,Siena,V,65.0,71.0
3476,Holy Cross,Colgate,H,74.0,79.0
3477,Holy Cross,Lafayette,V,48.0,60.0
3478,Holy Cross,Lehigh,V,77.0,83.0
3479,Holy Cross,Loyola Maryland,H,64.0,57.0
3480,Holy Cross,Navy,V,56.0,61.0
3481,Holy Cross,Boston U.,H,40.0,54.0
3482,Holy Cross,Army West Point,H,70.0,66.0
3483,Holy Cross,Bucknell,V,56.0,77.0
3484,Holy Cross,American,V,60.0,57.0
3485,Holy Cross,Lafayette,H,85.0,74.0
3486,Holy Cross,Lehigh,H,67.0,71.0
3487,Holy Cross,Loyola Maryland,V,73.0,57.0
3488,Holy Cross,Navy,H,34.0,69.0
3489,Holy Cross,Boston U.,V,73.0,62.0
3490,Holy Cross,Army West Point,V,70.0,65.0
3491,Holy Cross,Bucknell,H,67.0,68.0
3492,Holy Cross,American,H,70.0,64.0
3493,Holy Cross,Colgate,V,53.0,59.0
3494,Holy Cross,Navy,V,81.0,65.0
3495,Holy Cross,Colgate,V,55.0,62.0
3496,Houston,McNeese,H,81.0,53.0
3497,Houston,Drexel,N,80.0,84.0
3498,Houston,Liberty,V,68.0,66.0
3499,Houston,Wake Forest,N,78.0,73.0
3500,Houston,Incarnate Word,H,97.0,58.0
3501,Houston,New Orleans,H,75.0,66.0
3502,Houston,Arkansas,H,91.0,65.0
3503,Houston,Fairfield,H,88.0,66.0
3504,Houston,Saint Louis,V,77.0,58.0
3505,Houston,LSU,V,77.0,80.0
3506,Houston,Prairie View,H,92.0,72.0
3507,Houston,Providence,N,70.0,59.0
3508,Houston,South Fla.,V,79.0,60.0
3509,Houston,Temple,H,76.0,73.0
3510,Houston,Wichita St.,V,63.0,81.0
3511,Houston,Tulsa,H,104.0,71.0
3512,Houston,East Carolina,V,65.0,49.0
3513,Houston,Tulane,V,72.0,81.0
3514,Houston,Wichita St.,H,73.0,59.0
3515,Houston,South Fla.,H,63.0,40.0
3516,Houston,Cincinnati,V,70.0,80.0
3517,Houston,UCF,V,69.0,65.0
3518,Houston,SMU,H,67.0,58.0
3519,Houston,Tulane,H,73.0,42.0
3520,Houston,Cincinnati,H,67.0,62.0
3521,Houston,Temple,V,80.0,59.0
3522,Houston,Memphis,V,85.0,91.0
3523,Houston,East Carolina,H,109.0,58.0
3524,Houston,SMU,V,69.0,56.0
3525,Houston,UConn,H,81.0,71.0
3526,Houston,UCF,N,84.0,56.0
3527,Houston,Wichita St.,N,77.0,74.0
3528,Houston,Cincinnati,N,55.0,56.0
3529,Houston,San Diego St.,N,67.0,65.0
3530,Houston,Michigan,N,63.0,64.0
3531,Houston Baptist,Providence,V,55.0,84.0
3532,Houston Baptist,Belmont,V,88.0,93.0
3533,Houston Baptist,Detroit Mercy,N,109.0,116.0
3534,Houston Baptist,Virginia Tech,V,73.0,99.0
3535,Houston Baptist,Oklahoma St.,V,74.0,101.0
3536,Houston Baptist,Texas St.,H,71.0,52.0
3537,Houston Baptist,Saint Peter's,V,74.0,76.0
3538,Houston Baptist,UTSA,V,71.0,87.0
3539,Houston Baptist,Michigan St.,V,62.0,107.0
3540,Houston Baptist,Vanderbilt,V,48.0,81.0
3541,Houston Baptist,Lamar University,V,68.0,86.0
3542,Houston Baptist,New Orleans,H,57.0,64.0
3543,Houston Baptist,Nicholls St.,H,71.0,72.0
3544,Houston Baptist,Abilene Christian,H,74.0,82.0
3545,Houston Baptist,Sam Houston St.,V,68.0,81.0
3546,Houston Baptist,Southeastern La.,V,69.0,85.0
3547,Houston Baptist,McNeese,H,81.0,86.0
3548,Houston Baptist,Incarnate Word,H,102.0,86.0
3549,Houston Baptist,A&M-Corpus Chris,V,69.0,79.0
3550,Houston Baptist,SFA,V,82.0,102.0
3551,Houston Baptist,Central Ark.,H,80.0,100.0
3552,Houston Baptist,Nicholls St.,V,67.0,94.0
3553,Houston Baptist,Northwestern St.,V,77.0,70.0
3554,Houston Baptist,Sam Houston St.,H,78.0,86.0
3555,Houston Baptist,Lamar University,H,73.0,87.0
3556,Houston Baptist,McNeese,V,79.0,88.0
3557,Houston Baptist,Incarnate Word,V,71.0,83.0
3558,Houston Baptist,A&M-Corpus Chris,H,87.0,92.0
3559,Howard,George Washington,V,75.0,84.0
3560,Howard,Indiana,V,77.0,86.0
3561,Howard,Gonzaga,V,69.0,106.0
3562,Howard,Eastern Mich.,V,66.0,76.0
3563,Howard,Arkansas St.,V,78.0,92.0
3564,Howard,South Fla.,V,52.0,75.0
3565,Howard,Liberty,V,55.0,75.0
3566,Howard,Penn,H,68.0,81.0
3567,Howard,Georgetown,V,67.0,81.0
3568,Howard,American,V,63.0,74.0
3569,Howard,Jacksonville St.,V,60.0,62.0
3570,Howard,UTEP,V,56.0,69.0
3571,Howard,UNCW,N,80.0,75.0
3572,Howard,Hawaii,V,59.0,84.0
3573,Howard,Florida A&M,V,76.0,84.0
3574,Howard,Bethune-Cookman,H,87.0,92.0
3575,Howard,South Carolina St.,V,88.0,91.0
3576,Howard,Savannah St.,V,90.0,91.0
3577,Howard,N.C. Central,H,84.0,78.0
3578,Howard,N.C. A&T,H,90.0,88.0
3579,Howard,UMES,V,85.0,75.0
3580,Howard,Florida A&M,H,83.0,80.0
3581,Howard,Morgan St.,V,61.0,97.0
3582,Howard,Hampton,H,81.0,95.0
3583,Howard,UMES,H,84.0,56.0
3584,Howard,N.C. A&T,V,69.0,83.0
3585,Howard,N.C. Central,V,66.0,83.0
3586,Howard,Delaware St.,H,93.0,74.0
3587,Howard,Norfolk St.,H,74.0,79.0
3588,Howard,Coppin St.,V,78.0,71.0
3589,Howard,Florida A&M,N,78.0,88.0
3590,IUPUI,Bradley,V,53.0,68.0
3591,IUPUI,Eastern Ill.,V,79.0,80.0
3592,IUPUI,Morehead St.,H,67.0,61.0
3593,IUPUI,Western Ill.,V,77.0,90.0
3594,IUPUI,Ball St.,V,64.0,83.0
3595,IUPUI,SIUE,H,81.0,82.0
3596,IUPUI,Purdue,V,61.0,86.0
3597,IUPUI,Washington St.,V,59.0,72.0
3598,IUPUI,Gonzaga,V,71.0,101.0
3599,IUPUI,Northern Ky.,V,59.0,77.0
3600,IUPUI,Wright St.,V,52.0,60.0
3601,IUPUI,Green Bay,V,67.0,63.0
3602,IUPUI,Ill.-Chicago,H,65.0,70.0
3603,IUPUI,Milwaukee,H,72.0,71.0
3604,IUPUI,Green Bay,H,67.0,61.0
3605,IUPUI,Detroit Mercy,H,81.0,66.0
3606,IUPUI,Cleveland St.,V,67.0,70.0
3607,IUPUI,Youngstown St.,V,62.0,85.0
3608,IUPUI,Ill.-Chicago,V,62.0,71.0
3609,IUPUI,Detroit Mercy,V,60.0,74.0
3610,IUPUI,Oakland,V,74.0,82.0
3611,IUPUI,Cleveland St.,H,78.0,73.0
3612,IUPUI,Youngstown St.,H,80.0,84.0
3613,IUPUI,Milwaukee,V,76.0,71.0
3614,IUPUI,Oakland,H,74.0,67.0
3615,IUPUI,Wright St.,H,66.0,56.0
3616,IUPUI,Northern Ky.,H,56.0,75.0
3617,IUPUI,Oakland,N,55.0,62.0
3618,Idaho,Nevada,V,64.0,88.0
3619,Idaho,Sam Houston St.,H,63.0,54.0
3620,Idaho,Santa Clara,N,69.0,59.0
3621,Idaho,CSU Bakersfield,N,62.0,64.0
3622,Idaho,Cal Poly,N,75.0,66.0
3623,Idaho,Nicholls St.,V,79.0,68.0
3624,Idaho,Washington St.,H,91.0,64.0
3625,Idaho,CSU Bakersfield,V,55.0,66.0
3626,Idaho,Western Mich.,V,82.0,52.0
3627,Idaho,UC Irvine,N,59.0,67.0
3628,Idaho,North Dakota,V,74.0,57.0
3629,Idaho,Northern Colo.,V,77.0,81.0
3630,Idaho,Sacramento St.,H,69.0,68.0
3631,Idaho,Portland St.,H,72.0,73.0
3632,Idaho,Eastern Wash.,V,58.0,51.0
3633,Idaho,Southern Utah,V,80.0,76.0
3634,Idaho,Northern Ariz.,V,84.0,80.0
3635,Idaho,Northern Colo.,H,63.0,80.0
3636,Idaho,North Dakota,H,96.0,71.0
3637,Idaho,Portland St.,V,97.0,88.0
3638,Idaho,Sacramento St.,V,81.0,58.0
3639,Idaho,Eastern Wash.,H,66.0,64.0
3640,Idaho,Montana St.,H,88.0,78.0
3641,Idaho,Montana,H,79.0,77.0
3642,Idaho,Idaho St.,V,83.0,86.0
3643,Idaho,Weber St.,V,68.0,62.0
3644,Idaho,Northern Ariz.,H,66.0,52.0
3645,Idaho,Southern Utah,H,78.0,76.0
3646,Idaho,Southern Utah,N,78.0,92.0
3647,Idaho St.,Arizona St.,V,74.0,94.0
3648,Idaho St.,Utah Valley,H,71.0,84.0
3649,Idaho St.,Washington St.,V,62.0,83.0
3650,Idaho St.,San Jose St.,V,54.0,62.0
3651,Idaho St.,Seattle U,V,67.0,73.0
3652,Idaho St.,CSUN,H,74.0,66.0
3653,Idaho St.,Youngstown St.,H,86.0,62.0
3654,Idaho St.,BYU,V,71.0,85.0
3655,Idaho St.,CSUN,V,67.0,55.0
3656,Idaho St.,Weber St.,V,62.0,60.0
3657,Idaho St.,Southern Utah,H,93.0,78.0
3658,Idaho St.,Northern Ariz.,H,64.0,60.0
3659,Idaho St.,North Dakota,V,58.0,81.0
3660,Idaho St.,Northern Colo.,V,80.0,94.0
3661,Idaho St.,Portland St.,H,83.0,87.0
3662,Idaho St.,Sacramento St.,H,71.0,65.0
3663,Idaho St.,Weber St.,H,70.0,77.0
3664,Idaho St.,Northern Ariz.,V,63.0,61.0
3665,Idaho St.,Southern Utah,V,80.0,84.0
3666,Idaho St.,Northern Colo.,H,82.0,85.0
3667,Idaho St.,North Dakota,H,82.0,67.0
3668,Idaho St.,Sacramento St.,V,67.0,64.0
3669,Idaho St.,Portland St.,V,77.0,91.0
3670,Idaho St.,Idaho,H,86.0,83.0
3671,Idaho St.,Eastern Wash.,H,69.0,74.0
3672,Idaho St.,Montana St.,V,101.0,78.0
3673,Idaho St.,Montana,V,64.0,75.0
3674,Idaho St.,Southern Utah,N,68.0,76.0
3675,Ill.-Chicago,N.C. Central,H,65.0,55.0
3676,Ill.-Chicago,Saint Joseph's,H,82.0,86.0
3677,Ill.-Chicago,Delaware St.,H,95.0,55.0
3678,Ill.-Chicago,Fort Wayne,H,51.0,67.0
3679,Ill.-Chicago,Kentucky,V,73.0,107.0
3680,Ill.-Chicago,Troy,V,66.0,87.0
3681,Ill.-Chicago,Loyola Chicago,V,61.0,85.0
3682,Ill.-Chicago,DePaul,H,55.0,65.0
3683,Ill.-Chicago,Dartmouth,H,76.0,60.0
3684,Ill.-Chicago,Illinois St.,V,70.0,71.0
3685,Ill.-Chicago,Northern Ill.,V,63.0,69.0
3686,Ill.-Chicago,Wright St.,V,61.0,65.0
3687,Ill.-Chicago,Northern Ky.,V,51.0,86.0
3688,Ill.-Chicago,IUPUI,V,70.0,65.0
3689,Ill.-Chicago,Green Bay,H,84.0,73.0
3690,Ill.-Chicago,Milwaukee,H,88.0,73.0
3691,Ill.-Chicago,Oakland,H,68.0,78.0
3692,Ill.-Chicago,Youngstown St.,V,92.0,78.0
3693,Ill.-Chicago,Cleveland St.,V,87.0,80.0
3694,Ill.-Chicago,IUPUI,H,71.0,62.0
3695,Ill.-Chicago,Milwaukee,V,74.0,56.0
3696,Ill.-Chicago,Oakland,V,79.0,73.0
3697,Ill.-Chicago,Detroit Mercy,V,78.0,69.0
3698,Ill.-Chicago,Youngstown St.,H,100.0,75.0
3699,Ill.-Chicago,Cleveland St.,H,78.0,86.0
3700,Ill.-Chicago,Green Bay,V,83.0,75.0
3701,Ill.-Chicago,Detroit Mercy,H,94.0,87.0
3702,Ill.-Chicago,Northern Ky.,H,72.0,79.0
3703,Ill.-Chicago,Wright St.,H,81.0,88.0
3704,Ill.-Chicago,Milwaukee,N,75.0,80.0
3705,Ill.-Chicago,Saint Francis (PA),H,84.0,61.0
3706,Ill.-Chicago,Austin Peay,V,83.0,81.0
3707,Ill.-Chicago,Liberty,V,,
3708,Illinois,Southern U.,H,102.0,55.0
3709,Illinois,UT Martin,H,77.0,74.0
3710,Illinois,DePaul,H,82.0,73.0
3711,Illinois,Marshall,H,91.0,74.0
3712,Illinois,N.C. Central,H,86.0,73.0
3713,Illinois,Wake Forest,V,73.0,80.0
3714,Illinois,Northwestern,V,68.0,72.0
3715,Illinois,Maryland,H,91.0,92.0
3716,Illinois,Austin Peay,H,64.0,57.0
3717,Illinois,UNLV,N,82.0,89.0
3718,Illinois,Longwood,H,92.0,45.0
3719,Illinois,New Mexico St.,N,69.0,74.0
3720,Illinois,Missouri,N,70.0,64.0
3721,Illinois,Grand Canyon,H,62.0,58.0
3722,Illinois,Minnesota,V,67.0,77.0
3723,Illinois,Michigan,V,69.0,79.0
3724,Illinois,Iowa,H,97.0,104.0
3725,Illinois,Nebraska,V,63.0,64.0
3726,Illinois,Wisconsin,V,50.0,75.0
3727,Illinois,Michigan St.,H,74.0,87.0
3728,Illinois,Indiana,H,73.0,71.0
3729,Illinois,Rutgers,H,91.0,60.0
3730,Illinois,Ohio St.,V,67.0,75.0
3731,Illinois,Wisconsin,H,69.0,78.0
3732,Illinois,Penn St.,H,52.0,74.0
3733,Illinois,Indiana,V,68.0,78.0
3734,Illinois,Nebraska,H,72.0,66.0
3735,Illinois,Michigan St.,V,61.0,81.0
3736,Illinois,Purdue,H,86.0,93.0
3737,Illinois,Rutgers,V,75.0,62.0
3738,Illinois,Iowa,N,87.0,96.0
3739,Illinois St.,FGCU,V,87.0,98.0
3740,Illinois St.,South Carolina,N,69.0,65.0
3741,Illinois St.,Boise St.,N,64.0,82.0
3742,Illinois St.,Tulsa,N,84.0,68.0
3743,Illinois St.,Charleston So.,H,62.0,64.0
3744,Illinois St.,Nevada,V,68.0,98.0
3745,Illinois St.,Tulsa,H,65.0,58.0
3746,Illinois St.,BYU,V,68.0,80.0
3747,Illinois St.,Murray St.,H,72.0,78.0
3748,Illinois St.,Ole Miss,V,101.0,97.0
3749,Illinois St.,Ill.-Chicago,H,71.0,70.0
3750,Illinois St.,Evansville,V,72.0,66.0
3751,Illinois St.,Indiana St.,H,84.0,81.0
3752,Illinois St.,Drake,V,62.0,87.0
3753,Illinois St.,Missouri St.,H,72.0,68.0
3754,Illinois St.,Loyola Chicago,H,61.0,68.0
3755,Illinois St.,Southern Ill.,V,70.0,74.0
3756,Illinois St.,Bradley,H,70.0,57.0
3757,Illinois St.,Indiana St.,V,54.0,84.0
3758,Illinois St.,UNI,V,72.0,83.0
3759,Illinois St.,Valparaiso,H,76.0,65.0
3760,Illinois St.,Missouri St.,V,76.0,60.0
3761,Illinois St.,Evansville,H,75.0,71.0
3762,Illinois St.,Southern Ill.,H,76.0,68.0
3763,Illinois St.,Valparaiso,V,58.0,74.0
3764,Illinois St.,Bradley,V,58.0,70.0
3765,Illinois St.,UNI,H,79.0,75.0
3766,Illinois St.,Drake,H,89.0,81.0
3767,Illinois St.,Loyola Chicago,V,61.0,68.0
3768,Illinois St.,Indiana St.,N,77.0,70.0
3769,Illinois St.,Southern Ill.,N,76.0,68.0
3770,Illinois St.,Loyola Chicago,N,49.0,65.0
3771,Incarnate Word,Loyola Marymount,H,87.0,91.0
3772,Incarnate Word,Houston,V,58.0,97.0
3773,Incarnate Word,Gonzaga,V,68.0,103.0
3774,Incarnate Word,UMKC,H,77.0,73.0
3775,Incarnate Word,UTEP,V,66.0,72.0
3776,Incarnate Word,Florida,V,60.0,75.0
3777,Incarnate Word,McNeese,V,62.0,85.0
3778,Incarnate Word,Nicholls St.,V,60.0,77.0
3779,Incarnate Word,Sam Houston St.,H,74.0,85.0
3780,Incarnate Word,Central Ark.,V,76.0,92.0
3781,Incarnate Word,SFA,V,63.0,83.0
3782,Incarnate Word,Lamar University,H,69.0,90.0
3783,Incarnate Word,New Orleans,V,70.0,74.0
3784,Incarnate Word,Houston Baptist,V,86.0,102.0
3785,Incarnate Word,New Orleans,H,58.0,68.0
3786,Incarnate Word,A&M-Corpus Chris,H,51.0,56.0
3787,Incarnate Word,Southeastern La.,H,68.0,86.0
3788,Incarnate Word,Abilene Christian,V,69.0,80.0
3789,Incarnate Word,Lamar University,V,62.0,85.0
3790,Incarnate Word,SFA,H,70.0,81.0
