,3,4,5,6,7
3020,Furman,Villanova,V,76.0,68.0
3021,Furman,Southern Wesleyan,H,74.0,57.0
3022,Furman,UNC Asheville,V,65.0,51.0
3023,Furman,Western Caro.,H,90.0,88.0
3024,Furman,Elon,V,98.0,77.0
3025,Furman,USC Upstate,V,74.0,60.0
3026,Furman,Charleston So.,H,77.0,69.0
3027,Furman,UNCW,H,93.0,50.0
3028,Furman,LSU,V,57.0,75.0
3029,Furman,ETSU,V,56.0,79.0
3030,Furman,Mercer,H,71.0,58.0
3031,Furman,The Citadel,H,101.0,85.0
3032,Furman,VMI,V,89.0,57.0
3033,Furman,UNC Greensboro,V,79.0,89.0
3034,Furman,Wofford,V,54.0,59.0
3035,Furman,Chattanooga,H,73.0,58.0
3036,Furman,Samford,H,73.0,75.0
3037,Furman,The Citadel,V,71.0,61.0
3038,Furman,Mercer,V,74.0,63.0
3039,Furman,Western Caro.,V,64.0,45.0
3040,Furman,ETSU,H,91.0,61.0
3041,Furman,UNC Greensboro,H,67.0,57.0
3042,Furman,VMI,H,96.0,62.0
3043,Furman,Wofford,H,64.0,72.0
3044,Furman,Samford,V,90.0,81.0
3045,Furman,Chattanooga,V,71.0,50.0
3046,Furman,Mercer,N,85.0,74.0
3047,Furman,UNC Greensboro,N,62.0,66.0
3048,Furman,Wichita St.,H,70.0,76.0
3049,Ga. Southern,Carver,H,139.0,51.0
3050,Ga. Southern,George Mason,H,98.0,89.0
3051,Ga. Southern,Fla. Atlantic,N,80.0,70.0
3052,Ga. Southern,Pepperdine,N,88.0,78.0
3053,Ga. Southern,Montana,N,80.0,77.0
3054,Ga. Southern,ETSU,H,64.0,69.0
3055,Ga. Southern,Arizona,V,70.0,100.0
3056,Ga. Southern,Mercer,V,89.0,74.0
3057,Ga. Southern,UCF,V,88.0,95.0
3058,Ga. Southern,Brewton-Parker,H,101.0,64.0
3059,Ga. Southern,Bradley,H,79.0,74.0
3060,Ga. Southern,Radford,V,68.0,80.0
3061,Ga. Southern,Dayton,V,90.0,94.0
3062,Ga. Southern,Texas St.,V,70.0,73.0
3063,Ga. Southern,UT Arlington,V,77.0,64.0
3064,Ga. Southern,La.-Monroe,H,79.0,78.0
3065,Ga. Southern,Louisiana,H,85.0,87.0
3066,Ga. Southern,Troy,V,90.0,82.0
3067,Ga. Southern,South Alabama,V,88.0,86.0
3068,Ga. Southern,UT Arlington,H,67.0,72.0
3069,Ga. Southern,Texas St.,H,74.0,58.0
3070,Ga. Southern,Georgia St.,V,72.0,81.0
3071,Ga. Southern,Louisiana,V,103.0,86.0
3072,Ga. Southern,La.-Monroe,V,79.0,88.0
3073,Ga. Southern,South Alabama,H,75.0,65.0
3074,Ga. Southern,Troy,H,76.0,51.0
3075,Ga. Southern,Coastal Caro.,V,79.0,74.0
3076,Ga. Southern,Appalachian St.,V,92.0,69.0
3077,Ga. Southern,Little Rock,H,81.0,66.0
3078,Ga. Southern,Arkansas St.,H,81.0,70.0
3079,Ga. Southern,Georgia St.,H,85.0,90.0
3080,Ga. Southern,La.-Monroe,N,81.0,67.0
3081,Ga. Southern,UT Arlington,N,58.0,67.0
3082,Gardner-Webb,VCU,V,57.0,69.0
3083,Gardner-Webb,Virginia Tech,V,59.0,87.0
3084,Gardner-Webb,Furman,V,86.0,88.0
3085,Gardner-Webb,Savannah St.,V,97.0,77.0
3086,Gardner-Webb,Eastern Ill.,N,78.0,79.0
3087,Gardner-Webb,UNCW,N,81.0,72.0
3088,Gardner-Webb,Arkansas St.,N,69.0,77.0
3089,Gardner-Webb,USC Upstate,V,74.0,61.0
3090,Gardner-Webb,Savannah St.,H,97.0,60.0
3091,Gardner-Webb,Bob Jones,H,105.0,37.0
3092,Gardner-Webb,Charlotte,H,102.0,55.0
3093,Gardner-Webb,Kennesaw St.,H,81.0,77.0
3094,Gardner-Webb,Georgia Tech,V,79.0,69.0
3095,Gardner-Webb,Brevard,H,106.0,29.0
3096,Gardner-Webb,Wake Forest,V,73.0,69.0
3097,Gardner-Webb,Campbell,V,61.0,72.0
3098,Gardner-Webb,USC Upstate,H,64.0,59.0
3099,Gardner-Webb,Radford,V,58.0,75.0
3100,Gardner-Webb,Hampton,H,87.0,74.0
3101,Gardner-Webb,Winthrop,V,88.0,97.0
3102,Gardner-Webb,Charleston So.,V,60.0,74.0
3103,Gardner-Webb,High Point,H,69.0,67.0
3104,Gardner-Webb,UNC Asheville,H,82.0,81.0
3105,Gardner-Webb,Longwood,V,89.0,88.0
3106,Gardner-Webb,Presbyterian,V,101.0,103.0
3107,Gardner-Webb,Charleston So.,H,77.0,74.0
3108,Gardner-Webb,Winthrop,H,64.0,60.0
3109,Gardner-Webb,UNC Asheville,V,65.0,55.0
3110,Gardner-Webb,High Point,V,79.0,87.0
3111,Gardner-Webb,Presbyterian,H,78.0,70.0
3112,Gardner-Webb,Longwood,H,66.0,47.0
3113,Gardner-Webb,High Point,N,75.0,69.0
3114,Gardner-Webb,Campbell,V,79.0,74.0
3115,Gardner-Webb,Radford,V,76.0,65.0
3116,Gardner-Webb,Virginia,N,56.0,71.0
3117,George Mason,Penn,H,71.0,72.0
3118,George Mason,American,H,75.0,78.0
3119,George Mason,Ga. Southern,V,89.0,98.0
3120,George Mason,Southern U.,H,69.0,65.0
3121,George Mason,N.C. Central,H,78.0,63.0
3122,George Mason,Cincinnati,N,55.0,71.0
3123,George Mason,Baylor,N,61.0,72.0
3124,George Mason,Morgan St.,H,82.0,75.0
3125,George Mason,William & Mary,V,87.0,84.0
3126,George Mason,Vermont,H,67.0,72.0
3127,George Mason,James Madison,H,66.0,53.0
3128,George Mason,Navy,H,84.0,63.0
3129,George Mason,Kansas St.,V,58.0,59.0
3130,George Mason,Saint Joseph's,V,85.0,60.0
3131,George Mason,St. Bonaventure,H,68.0,53.0
3132,George Mason,Davidson,H,56.0,61.0
3133,George Mason,Rhode Island,V,84.0,67.0
3134,George Mason,Massachusetts,V,68.0,63.0
3135,George Mason,Fordham,H,71.0,68.0
3136,George Mason,Dayton,V,67.0,63.0
3137,George Mason,George Washington,H,62.0,55.0
3138,George Mason,VCU,V,63.0,79.0
3139,George Mason,Richmond,V,67.0,81.0
3140,George Mason,La Salle,H,84.0,76.0
3141,George Mason,Massachusetts,H,80.0,75.0
3142,George Mason,St. Bonaventure,V,56.0,79.0
3143,George Mason,Duquesne,H,78.0,79.0
3144,George Mason,Richmond,H,77.0,63.0
3145,George Mason,Saint Louis,V,71.0,81.0
3146,George Mason,VCU,H,36.0,71.0
3147,George Mason,George Washington,V,81.0,65.0
3148,George Mason,George Washington,N,61.0,57.0
3149,George Mason,St. Bonaventure,N,57.0,68.0
3150,George Washington,Stony Brook,H,74.0,77.0
3151,George Washington,Siena,H,61.0,69.0
3152,George Washington,Virginia,V,57.0,76.0
3153,George Washington,Michigan,N,61.0,84.0
3154,George Washington,South Carolina,N,55.0,90.0
3155,George Washington,Manhattan,H,70.0,43.0
3156,George Washington,Vermont,H,53.0,69.0
3157,George Washington,Princeton,V,52.0,73.0
3158,George Washington,Towson,H,68.0,64.0
3159,George Washington,Valparaiso,H,79.0,82.0
3160,George Washington,Howard,H,70.0,64.0
3161,George Washington,Harvard,V,61.0,75.0
3162,George Washington,American,H,71.0,67.0
3163,George Washington,Saint Joseph's,V,70.0,56.0
3164,George Washington,Dayton,H,66.0,72.0
3165,George Washington,Richmond,H,56.0,76.0
3166,George Washington,La Salle,V,59.0,56.0
3167,George Washington,Duquesne,H,85.0,91.0
3168,George Washington,Davidson,V,62.0,73.0
3169,George Washington,George Mason,V,55.0,62.0
3170,George Washington,Fordham,H,79.0,61.0
3171,George Washington,VCU,H,50.0,60.0
3172,George Washington,Richmond,V,63.0,89.0
3173,George Washington,Saint Louis,H,58.0,73.0
3174,George Washington,Duquesne,V,69.0,85.0
3175,George Washington,Massachusetts,H,79.0,67.0
3176,George Washington,VCU,V,57.0,85.0
3177,George Washington,Rhode Island,V,53.0,80.0
3178,George Washington,St. Bonaventure,H,58.0,64.0
3179,George Washington,Fordham,V,56.0,67.0
3180,George Washington,George Mason,H,65.0,81.0
3181,George Washington,Massachusetts,N,68.0,64.0
3182,George Washington,George Mason,N,57.0,61.0
3183,Georgetown,UMES,H,68.0,53.0
3184,Georgetown,Central Conn. St.,H,85.0,78.0
3185,Georgetown,Illinois,V,88.0,80.0
3186,Georgetown,Loyola Marymount,N,52.0,65.0
3187,Georgetown,South Fla.,N,76.0,73.0
3188,Georgetown,Campbell,H,93.0,85.0
3189,Georgetown,Richmond,H,90.0,82.0
3190,Georgetown,Liberty,H,88.0,78.0
3191,Georgetown,Syracuse,V,71.0,72.0
3192,Georgetown,SMU,H,73.0,81.0
3193,Georgetown,Appalachian St.,H,83.0,73.0
3194,Georgetown,Little Rock,H,102.0,94.0
3195,Georgetown,Howard,H,102.0,67.0
3196,Georgetown,Butler,V,84.0,76.0
3197,Georgetown,St. John's (NY),H,94.0,97.0
3198,Georgetown,Xavier,V,75.0,81.0
3199,Georgetown,Providence,H,96.0,90.0
3200,Georgetown,Marquette,H,71.0,74.0
3201,Georgetown,Creighton,H,87.0,91.0
3202,Georgetown,St. John's (NY),V,89.0,78.0
3203,Georgetown,Xavier,H,80.0,73.0
3204,Georgetown,Villanova,V,65.0,77.0
3205,Georgetown,Providence,V,76.0,67.0
3206,Georgetown,Butler,H,69.0,73.0
3207,Georgetown,Seton Hall,V,75.0,90.0
3208,Georgetown,Villanova,H,85.0,73.0
3209,Georgetown,Creighton,V,69.0,82.0
3210,Georgetown,DePaul,H,82.0,73.0
3211,Georgetown,Seton Hall,H,77.0,71.0
3212,Georgetown,DePaul,V,69.0,101.0
3213,Georgetown,Marquette,V,86.0,84.0
3214,Georgetown,Seton Hall,N,57.0,73.0
3215,Georgetown,Harvard,H,68.0,71.0
3216,Georgia,Savannah St.,H,110.0,76.0
3217,Georgia,Temple,V,77.0,81.0
3218,Georgia,Sam Houston St.,H,75.0,64.0
3219,Georgia,Illinois St.,N,80.0,68.0
3220,Georgia,Clemson,N,49.0,64.0
3221,Georgia,Georgia St.,N,67.0,91.0
3222,Georgia,Kennesaw St.,H,84.0,51.0
3223,Georgia,Texas Southern,H,92.0,75.0
3224,Georgia,Arizona St.,H,74.0,76.0
3225,Georgia,Oakland,H,81.0,69.0
3226,Georgia,Georgia Tech,V,70.0,59.0
3227,Georgia,Massachusetts,H,91.0,72.0
3228,Georgia,Tennessee,V,50.0,96.0
3229,Georgia,Vanderbilt,H,82.0,63.0
3230,Georgia,Auburn,V,78.0,93.0
3231,Georgia,Kentucky,H,49.0,69.0
3232,Georgia,Florida,H,52.0,62.0
3233,Georgia,LSU,V,82.0,92.0
3234,Georgia,Texas,H,98.0,88.0
3235,Georgia,Arkansas,V,60.0,70.0
3236,Georgia,South Carolina,H,80.0,86.0
3237,Georgia,Alabama,V,74.0,89.0
3238,Georgia,Ole Miss,H,64.0,80.0
3239,Georgia,Texas A&M,V,56.0,73.0
3240,Georgia,LSU,H,79.0,83.0
3241,Georgia,Mississippi St.,H,67.0,68.0
3242,Georgia,Ole Miss,V,71.0,72.0
3243,Georgia,Auburn,H,75.0,78.0
3244,Georgia,Florida,V,61.0,55.0
3245,Georgia,Missouri,H,39.0,64.0
3246,Georgia,South Carolina,V,46.0,66.0
3247,Georgia,Missouri,N,61.0,71.0
3248,Georgia St.,ETSU,H,74.0,68.0
3249,Georgia St.,Montana,V,74.0,81.0
3250,Georgia St.,Mercer,H,62.0,60.0
3251,Georgia St.,St. Bonaventure,N,75.0,65.0
3252,Georgia St.,Creighton,N,68.0,93.0
3253,Georgia St.,Georgia,N,91.0,67.0
3254,Georgia St.,Tulane,V,80.0,76.0
3255,Georgia St.,Liberty,V,52.0,78.0
3256,Georgia St.,Alabama,V,83.0,80.0
3257,Georgia St.,Chattanooga,H,95.0,88.0
3258,Georgia St.,Kansas St.,V,59.0,71.0
3259,Georgia St.,UNCW,H,86.0,71.0
3260,Georgia St.,Middle Ga. St.,H,117.0,69.0
3261,Georgia St.,UT Arlington,V,63.0,58.0
3262,Georgia St.,Texas St.,V,73.0,69.0
3263,Georgia St.,Louisiana,H,89.0,76.0
3264,Georgia St.,La.-Monroe,H,74.0,73.0
3265,Georgia St.,South Alabama,V,69.0,66.0
3266,Georgia St.,Troy,V,75.0,77.0
3267,Georgia St.,Texas St.,H,68.0,81.0
3268,Georgia St.,UT Arlington,H,77.0,71.0
3269,Georgia St.,Ga. Southern,H,81.0,72.0
3270,Georgia St.,La.-Monroe,V,76.0,82.0
3271,Georgia St.,Louisiana,V,72.0,76.0
3272,Georgia St.,Troy,H,77.0,63.0
3273,Georgia St.,South Alabama,H,90.0,81.0
3274,Georgia St.,Appalachian St.,V,80.0,75.0
3275,Georgia St.,Coastal Caro.,V,82.0,95.0
3276,Georgia St.,Arkansas St.,H,76.0,60.0
3277,Georgia St.,Little Rock,H,83.0,70.0
3278,Georgia St.,Ga. Southern,V,90.0,85.0
3279,Georgia St.,Texas St.,N,59.0,46.0
3280,Georgia St.,UT Arlington,N,73.0,64.0
3281,Georgia St.,Houston,N,55.0,84.0
3282,Georgia Tech,Lamar University,H,88.0,69.0
3283,Georgia Tech,Tennessee,V,53.0,66.0
3284,Georgia Tech,East Carolina,H,79.0,54.0
3285,Georgia Tech,UTRGV,H,72.0,44.0
3286,Georgia Tech,Prairie View,H,65.0,54.0
3287,Georgia Tech,Northwestern,V,61.0,67.0
3288,Georgia Tech,St. John's (NY),N,73.0,76.0
3289,Georgia Tech,Florida A&M,H,73.0,40.0
3290,Georgia Tech,Gardner-Webb,H,69.0,79.0
3291,Georgia Tech,Arkansas,V,69.0,65.0
3292,Georgia Tech,Georgia,H,59.0,70.0
3293,Georgia Tech,Kennesaw St.,H,87.0,57.0
3294,Georgia Tech,USC Upstate,H,79.0,63.0
3295,Georgia Tech,Wake Forest,H,92.0,79.0
3296,Georgia Tech,Virginia Tech,H,49.0,52.0
3297,Georgia Tech,Syracuse,V,73.0,59.0
3298,Georgia Tech,Clemson,V,60.0,72.0
3299,Georgia Tech,Louisville,H,51.0,79.0
3300,Georgia Tech,Notre Dame,H,63.0,61.0
3301,Georgia Tech,Duke,V,53.0,66.0
3302,Georgia Tech,North Carolina,H,54.0,77.0
3303,Georgia Tech,Florida St.,V,49.0,59.0
3304,Georgia Tech,Clemson,H,42.0,65.0
3305,Georgia Tech,Notre Dame,V,59.0,69.0
3306,Georgia Tech,Virginia Tech,V,68.0,76.0
3307,Georgia Tech,Florida St.,H,47.0,69.0
3308,Georgia Tech,Pittsburgh,H,73.0,65.0
3309,Georgia Tech,Miami (FL),V,65.0,80.0
3310,Georgia Tech,Virginia,V,51.0,81.0
3311,Georgia Tech,Boston College,H,81.0,78.0
3312,Georgia Tech,NC State,V,63.0,61.0
3313,Georgia Tech,Notre Dame,N,71.0,78.0
3314,Gonzaga,Idaho St.,H,120.0,79.0
3315,Gonzaga,Texas Southern,H,104.0,67.0
3316,Gonzaga,Texas A&M,H,94.0,71.0
3317,Gonzaga,Illinois,N,84.0,78.0
3318,Gonzaga,Arizona,N,91.0,74.0
3319,Gonzaga,Duke,N,89.0,87.0
3320,Gonzaga,North Dakota St.,H,102.0,60.0
3321,Gonzaga,Creighton,V,103.0,92.0
3322,Gonzaga,Washington,H,81.0,79.0
3323,Gonzaga,Tennessee,N,73.0,76.0
3324,Gonzaga,North Carolina,V,90.0,103.0
3325,Gonzaga,UT Arlington,H,89.0,55.0
3326,Gonzaga,Denver,H,101.0,40.0
3327,Gonzaga,North Ala.,H,96.0,51.0
3328,Gonzaga,CSU Bakersfield,H,89.0,54.0
3329,Gonzaga,Santa Clara,H,91.0,48.0
3330,Gonzaga,Pacific,H,67.0,36.0
3331,Gonzaga,San Francisco,V,96.0,83.0
3332,Gonzaga,Loyola Marymount,H,73.0,55.0
3333,Gonzaga,Portland,V,89.0,66.0
3334,Gonzaga,Santa Clara,V,98.0,39.0
3335,Gonzaga,BYU,V,93.0,63.0
3336,Gonzaga,San Diego,H,85.0,69.0
3337,Gonzaga,San Francisco,H,92.0,62.0
3338,Gonzaga,Saint Mary's (CA),H,94.0,46.0
3339,Gonzaga,Loyola Marymount,V,73.0,60.0
3340,Gonzaga,San Diego,V,79.0,67.0
3341,Gonzaga,Pepperdine,H,92.0,64.0
3342,Gonzaga,BYU,H,102.0,68.0
3343,Gonzaga,Pacific,V,86.0,66.0
3344,Gonzaga,Saint Mary's (CA),V,69.0,55.0
3345,Gonzaga,Pepperdine,N,100.0,74.0
3346,Gonzaga,Saint Mary's (CA),N,47.0,60.0
3347,Gonzaga,Fairleigh Dickinson,N,87.0,49.0
3348,Gonzaga,Baylor,N,83.0,71.0
3349,Gonzaga,Florida St.,N,72.0,58.0
3350,Gonzaga,Texas Tech,N,69.0,75.0
3351,Grambling,Jarvis Christian,H,105.0,68.0
3352,Grambling,Wyoming,V,78.0,86.0
3353,Grambling,Loyola Chicago,V,64.0,80.0
3354,Grambling,Champion Chris.,H,99.0,58.0
3355,Grambling,Niagara,V,74.0,68.0
3356,Grambling,IUPUI,N,69.0,80.0
3357,Grambling,LSU,V,57.0,78.0
3358,Grambling,Centenary (LA),H,81.0,57.0
3359,Grambling,UCF,V,45.0,70.0
3360,Grambling,La.-Monroe,V,67.0,72.0
3361,Grambling,Portland,V,70.0,58.0
3362,Grambling,Southeastern La.,H,69.0,68.0
3363,Grambling,Wisconsin,V,53.0,84.0
3364,Grambling,Alabama St.,V,53.0,74.0
3365,Grambling,Alabama A&M,V,60.0,65.0
3366,Grambling,Southern U.,H,69.0,63.0
3367,Grambling,Alcorn,H,77.0,42.0
3368,Grambling,Texas Southern,V,88.0,87.0
3369,Grambling,Prairie View,V,66.0,83.0
3370,Grambling,Jackson St.,H,63.0,65.0
3371,Grambling,Ark.-Pine Bluff,H,79.0,55.0
3372,Grambling,Mississippi Val.,H,79.0,57.0
3373,Grambling,Southern U.,V,59.0,40.0
3374,Grambling,Alcorn,V,65.0,53.0
3375,Grambling,Texas Southern,H,85.0,86.0
3376,Grambling,Prairie View,H,87.0,92.0
3377,Grambling,Jackson St.,V,60.0,71.0
3378,Grambling,Ark.-Pine Bluff,V,66.0,70.0
3379,Grambling,Mississippi Val.,V,77.0,75.0
3380,Grambling,Alabama St.,H,93.0,66.0
3381,Grambling,Alabama A&M,H,66.0,58.0
3382,Grambling,Ark.-Pine Bluff,H,59.0,52.0
3383,Grambling,Prairie View,N,71.0,81.0
3384,Grambling,UTRGV,V,73.0,74.0
3385,Grand Canyon,South Dakota St.,V,74.0,79.0
3386,Grand Canyon,Delaware St.,H,89.0,47.0
3387,Grand Canyon,Jacksonville,H,76.0,59.0
3388,Grand Canyon,Arkansas St.,H,96.0,72.0
3389,Grand Canyon,Seton Hall,N,75.0,82.0
3390,Grand Canyon,Utah,N,66.0,75.0
3391,Grand Canyon,La Salle,N,82.0,70.0
3392,Grand Canyon,Boise St.,H,69.0,67.0
3393,Grand Canyon,Nevada,N,66.0,74.0
3394,Grand Canyon,Texas,V,60.0,98.0
3395,Grand Canyon,UNI,V,73.0,62.0
3396,Grand Canyon,Mississippi Val.,H,85.0,64.0
3397,Grand Canyon,San Diego,V,58.0,61.0
3398,Grand Canyon,Utah Valley,H,71.0,60.0
3399,Grand Canyon,Seattle U,H,71.0,57.0
3400,Grand Canyon,New Mexico St.,V,75.0,77.0
3401,Grand Canyon,UTRGV,V,69.0,65.0
3402,Grand Canyon,Chicago St.,H,80.0,46.0
3403,Grand Canyon,UMKC,H,78.0,50.0
3404,Grand Canyon,California Baptist,V,90.0,73.0
3405,Grand Canyon,CSU Bakersfield,V,72.0,59.0
3406,Grand Canyon,UTRGV,H,69.0,72.0
3407,Grand Canyon,New Mexico St.,H,64.0,67.0
3408,Grand Canyon,UMKC,V,75.0,87.0
3409,Grand Canyon,Chicago St.,V,90.0,59.0
3410,Grand Canyon,California Baptist,H,91.0,58.0
3411,Grand Canyon,Eastern N.M.,H,95.0,64.0
3412,Grand Canyon,CSU Bakersfield,H,73.0,69.0
3413,Grand Canyon,Utah Valley,V,70.0,82.0
3414,Grand Canyon,Seattle U,V,76.0,83.0
3415,Grand Canyon,Seattle U,N,84.0,75.0
3416,Grand Canyon,Utah Valley,N,78.0,74.0
3417,Grand Canyon,New Mexico St.,N,57.0,89.0
3418,Grand Canyon,West Virginia,V,63.0,77.0
3419,Green Bay,Wis. Lutheran,H,110.0,54.0
3420,Green Bay,Indiana St.,H,74.0,78.0
3421,Green Bay,Iowa,V,82.0,93.0
3422,Green Bay,Eastern Wash.,V,82.0,78.0
3423,Green Bay,Morehead St.,N,87.0,70.0
3424,Green Bay,Oregon,V,72.0,83.0
3425,Green Bay,Northern Ill.,H,85.0,83.0
3426,Green Bay,Belmont,H,100.0,92.0
3427,Green Bay,Bowling Green,V,68.0,97.0
3428,Green Bay,Wis.-Stout,H,112.0,46.0
3429,Green Bay,Creighton,V,65.0,86.0
3430,Green Bay,Michigan St.,V,83.0,104.0
3431,Green Bay,Evansville,V,75.0,80.0
3432,Green Bay,Milwaukee,V,92.0,82.0
3433,Green Bay,Youngstown St.,H,99.0,93.0
3434,Green Bay,Cleveland St.,H,90.0,89.0
3435,Green Bay,Detroit Mercy,V,83.0,101.0
3436,Green Bay,Oakland,V,78.0,90.0
3437,Green Bay,IUPUI,H,70.0,76.0
3438,Green Bay,UIC,H,90.0,85.0
3439,Green Bay,Northern Ky.,V,65.0,87.0
3440,Green Bay,Wright St.,V,75.0,87.0
3441,Green Bay,Milwaukee,H,90.0,74.0
3442,Green Bay,Cleveland St.,V,82.0,65.0
3443,Green Bay,Youngstown St.,V,77.0,96.0
3444,Green Bay,Oakland,H,66.0,54.0
3445,Green Bay,Detroit Mercy,H,82.0,73.0
3446,Green Bay,UIC,V,63.0,62.0
3447,Green Bay,IUPUI,V,68.0,79.0
3448,Green Bay,Wright St.,H,70.0,67.0
3449,Green Bay,Northern Ky.,H,82.0,86.0
3450,Green Bay,UIC,H,82.0,77.0
3451,Green Bay,Wright St.,N,54.0,66.0
3452,Green Bay,ETSU,V,102.0,94.0
3453,Green Bay,FIU,H,98.0,68.0
3454,Green Bay,CSU Bakersfield,H,80.0,65.0
3455,Green Bay,Texas Southern,H,87.0,86.0
3456,Green Bay,Marshall,V,70.0,90.0
3457,Hampton,Mid-Atlantic Christ.,H,110.0,58.0
3458,Hampton,VCU,V,57.0,69.0
3459,Hampton,California,V,66.0,80.0
3460,Hampton,Bowling Green,N,79.0,81.0
3461,Hampton,Loyola Maryland,N,66.0,75.0
3462,Hampton,Richmond,V,86.0,66.0
3463,Hampton,Norfolk St.,V,89.0,94.0
3464,Hampton,Regent,H,114.0,55.0
3465,Hampton,Coastal Caro.,V,66.0,75.0
3466,Hampton,William & Mary,H,71.0,76.0
3467,Hampton,Saint Leo,H,72.0,60.0
3468,Hampton,Howard,N,89.0,82.0
3469,Hampton,Saint Peter's,V,80.0,83.0
3470,Hampton,Charleston So.,H,94.0,82.0
3471,Hampton,UNC Asheville,H,83.0,61.0
3472,Hampton,Presbyterian,V,70.0,85.0
3473,Hampton,Gardner-Webb,V,74.0,87.0
3474,Hampton,USC Upstate,H,88.0,70.0
3475,Hampton,Campbell,H,64.0,58.0
3476,Hampton,Longwood,V,96.0,83.0
3477,Hampton,High Point,V,69.0,85.0
3478,Hampton,Radford,H,98.0,101.0
3479,Hampton,Winthrop,V,91.0,101.0
3480,Hampton,Campbell,V,84.0,87.0
3481,Hampton,High Point,H,81.0,86.0
3482,Hampton,Longwood,H,86.0,66.0
3483,Hampton,Radford,V,74.0,71.0
3484,Hampton,Winthrop,H,90.0,75.0
3485,Hampton,USC Upstate,V,92.0,71.0
3486,Hampton,Longwood,H,77.0,71.0
3487,Hampton,Campbell,V,77.0,86.0
3488,Hampton,St. Francis Brooklyn,H,81.0,72.0
3489,Hampton,Charleston So.,H,73.0,67.0
3490,Hampton,NJIT,V,82.0,70.0
3491,Hampton,Marshall,V,78.0,80.0
3492,Hartford,Central Conn. St.,H,68.0,75.0
3493,Hartford,Utah St.,V,73.0,100.0
3494,Hartford,Mississippi St.,V,59.0,77.0
3495,Hartford,Quinnipiac,V,68.0,54.0
3496,Hartford,Utah Valley,N,65.0,72.0
3497,Hartford,Iona,N,75.0,80.0
3498,Hartford,Western New Eng.,H,93.0,53.0
3499,Hartford,Sacred Heart,V,89.0,98.0
3500,Hartford,Bowling Green,H,76.0,63.0
3501,Hartford,Duke,V,54.0,84.0
3502,Hartford,Bryant,V,91.0,74.0
3503,Hartford,Oakland,H,87.0,82.0
3504,Hartford,Wagner,V,68.0,77.0
3505,Hartford,Marist,H,65.0,56.0
3506,Hartford,Boston College,V,79.0,78.0
3507,Hartford,UMBC,H,66.0,64.0
3508,Hartford,Vermont,V,62.0,81.0
3509,Hartford,Maine,V,77.0,76.0
3510,Hartford,UMass Lowell,H,73.0,76.0
3511,Hartford,New Hampshire,H,74.0,39.0
3512,Hartford,Albany (NY),V,77.0,84.0
3513,Hartford,Binghamton,H,86.0,60.0
3514,Hartford,Stony Brook,V,77.0,86.0
3515,Hartford,UMBC,V,70.0,61.0
3516,Hartford,Maine,H,81.0,73.0
3517,Hartford,Vermont,H,75.0,77.0
3518,Hartford,New Hampshire,V,70.0,50.0
3519,Hartford,UMass Lowell,V,75.0,73.0
3520,Hartford,Binghamton,V,96.0,76.0
3521,Hartford,Albany (NY),H,82.0,80.0
3522,Hartford,Stony Brook,H,63.0,68.0
3523,Hartford,UMass Lowell,H,78.0,70.0
3524,Hartford,UMBC,V,85.0,90.0
3525,Harvard,MIT,H,78.0,66.0
3526,Harvard,Northeastern,H,71.0,81.0
3527,Harvard,Massachusetts,V,74.0,71.0
3528,Harvard,Rhode Island,V,74.0,76.0
3529,Harvard,San Francisco,V,57.0,61.0
3530,Harvard,Saint Mary's (CA),V,74.0,68.0
3531,Harvard,Holy Cross,H,73.0,62.0
3532,Harvard,Siena,V,64.0,67.0
3533,Harvard,Vermont,V,65.0,71.0
3534,Harvard,George Washington,H,75.0,61.0
3535,Harvard,Mercer,N,71.0,67.0
3536,Harvard,North Carolina,V,57.0,77.0
3537,Harvard,Dartmouth,V,63.0,81.0
3538,Harvard,Howard,V,84.0,71.0
3539,Harvard,Dartmouth,H,64.0,59.0
3540,Harvard,Yale,H,65.0,49.0
3541,Harvard,Brown,H,68.0,47.0
3542,Harvard,Columbia,H,98.0,96.0
3543,Harvard,Cornell,H,61.0,67.0
3544,Harvard,Princeton,V,78.0,69.0
3545,Harvard,Penn,V,75.0,68.0
3546,Harvard,Brown,V,79.0,88.0
3547,Harvard,Yale,V,88.0,86.0
3548,Harvard,Penn,H,59.0,53.0
3549,Harvard,Princeton,H,66.0,58.0
3550,Harvard,Cornell,V,59.0,72.0
3551,Harvard,Columbia,V,83.0,81.0
3552,Harvard,Penn,N,66.0,58.0
3553,Harvard,Yale,V,85.0,97.0
3554,Harvard,Georgetown,V,71.0,68.0
3555,Harvard,NC State,V,77.0,78.0
3556,Hawaii,Portland,H,82.0,64.0
3557,Hawaii,Humboldt St.,H,90.0,54.0
3558,Hawaii,North Texas,H,51.0,68.0
3559,Hawaii,Northern Ariz.,H,85.0,68.0
3560,Hawaii,Utah,N,90.0,79.0
3561,Hawaii,Seton Hall,N,54.0,64.0
3562,Hawaii,Fresno St.,N,64.0,79.0
3563,Hawaii,UCLA,V,61.0,80.0
3564,Hawaii,Hawaii,H,82.0,75.0
3565,Hawaii,Mississippi Val.,H,76.0,51.0
3566,Hawaii,Hawaii,H,59.0,73.0
3567,Hawaii,Colorado,H,70.0,62.0
3568,Hawaii,Rhode Island,H,68.0,60.0
3569,Hawaii,Alabama A&M,H,71.0,63.0
3570,Hawaii,Cal St. Fullerton,H,79.0,68.0
