,3,4,5,6,7
2380,Eastern Ky.,Jacksonville St.,V,76,54
2381,Eastern Ky.,Tennessee Tech,V,82,92
2382,Eastern Mich.,Vermont,H,70,50
2383,Eastern Mich.,Oakland,V,81,91
2384,Eastern Mich.,Michigan St.,V,65,89
2385,Eastern Mich.,Omaha,V,80,73
2386,Eastern Mich.,Penn St.,V,70,81
2387,Eastern Mich.,Louisville,V,53,86
2388,Eastern Mich.,Coppin St.,V,73,62
2389,Eastern Mich.,Detroit Mercy,H,88,73
2390,Eastern Mich.,North Florida,H,77,82
2391,Eastern Mich.,Central Mich.,V,99,80
2392,Eastern Mich.,Northern Ill.,V,63,80
2393,Eastern Mich.,Buffalo,H,81,69
2394,Eastern Mich.,Bowling Green,H,79,84
2395,Eastern Mich.,Akron,V,88,92
2396,Eastern Mich.,Ball St.,H,87,88
2397,Eastern Mich.,Kent St.,V,58,73
2398,Eastern Mich.,Western Mich.,V,86,94
2399,Eastern Mich.,Miami (OH),H,94,69
2400,Eastern Mich.,Buffalo,V,70,80
2401,Eastern Mich.,Central Mich.,H,71,56
2402,Eastern Mich.,Kent St.,H,75,70
2403,Eastern Mich.,Ohio,V,64,86
2404,Eastern Mich.,Toledo,H,91,85
2405,Eastern Mich.,Western Mich.,H,73,62
2406,Eastern Mich.,Ball St.,V,79,115
2407,Eastern Mich.,Northern Ill.,H,75,71
2408,Eastern Mich.,Toledo,V,79,75
2409,Eastern Mich.,Toledo,H,69,60
2410,Eastern Mich.,Akron,N,63,65
2411,Eastern Wash.,Mississippi St.,V,88,106
2412,Eastern Wash.,Seattle U,H,76,70
2413,Eastern Wash.,Seattle U,V,52,58
2414,Eastern Wash.,Pacific,N,70,63
2415,Eastern Wash.,South Dakota,N,71,77
2416,Eastern Wash.,San Francisco,V,81,77
2417,Eastern Wash.,Davidson,V,86,96
2418,Eastern Wash.,Pittsburgh,V,51,84
2419,Eastern Wash.,Western Caro.,V,80,97
2420,Eastern Wash.,Denver,V,74,58
2421,Eastern Wash.,Northern Colo.,V,90,96
2422,Eastern Wash.,North Dakota,V,71,79
2423,Eastern Wash.,Idaho,H,74,60
2424,Eastern Wash.,Southern Utah,H,106,80
2425,Eastern Wash.,Northern Ariz.,H,96,73
2426,Eastern Wash.,Montana St.,V,71,85
2427,Eastern Wash.,Montana,V,69,74
2428,Eastern Wash.,Portland St.,H,112,83
2429,Eastern Wash.,Sacramento St.,H,74,67
2430,Eastern Wash.,Northern Ariz.,V,84,73
2431,Eastern Wash.,Southern Utah,V,81,67
2432,Eastern Wash.,North Dakota,H,95,85
2433,Eastern Wash.,Northern Colo.,H,97,80
2434,Eastern Wash.,Sacramento St.,V,93,88
2435,Eastern Wash.,Portland St.,V,91,107
2436,Eastern Wash.,Idaho,V,62,66
2437,Eastern Wash.,Idaho St.,H,71,75
2438,Eastern Wash.,Weber St.,H,77,79
2439,Eastern Wash.,Northern Ariz.,N,74,52
2440,Eastern Wash.,Idaho,N,73,77
2441,Eastern Wash.,Pepperdine,H,79,72
2442,Eastern Wash.,Nevada,V,70,85
2443,Elon,Charlotte,V,85,74
2444,Elon,Michigan,V,68,88
2445,Elon,Syracuse,V,55,66
2446,Elon,Mt. St. Mary's,H,79,74
2447,Elon,A&M-Corpus Chris,H,81,85
2448,Elon,Kennesaw St.,H,103,93
2449,Elon,FIU,V,77,71
2450,Elon,Alabama St.,H,91,74
2451,Elon,UNCG,H,79,69
2452,Elon,UNC Asheville,V,86,81
2453,Elon,Duke,V,66,105
2454,Elon,Northeastern,H,79,86
2455,Elon,Drexel,H,83,78
2456,Elon,James Madison,V,79,73
2457,Elon,Hofstra,H,76,80
2458,Elon,UNCW,H,82,91
2459,Elon,Col. of Charleston,V,65,64
2460,Elon,William & Mary,V,67,89
2461,Elon,James Madison,H,64,82
2462,Elon,Hofstra,V,64,66
2463,Elon,Northeastern,V,71,67
2464,Elon,Delaware,H,83,56
2465,Elon,Towson,H,77,81
2466,Elon,UNCW,V,82,86
2467,Elon,Col. of Charleston,H,62,66
2468,Elon,Drexel,V,81,76
2469,Elon,Towson,V,56,67
2470,Elon,William & Mary,H,65,75
2471,Elon,Delaware,V,77,59
2472,Elon,Drexel,N,56,57
2473,Evansville,Southeast Mo. St.,H,80,65
2474,Evansville,Belmont,H,93,88
2475,Evansville,Providence,N,64,74
2476,Evansville,Santa Clara,N,69,57
2477,Evansville,UC Irvine,N,75,56
2478,Evansville,Alabama St.,H,88,56
2479,Evansville,Murray St.,V,85,81
2480,Evansville,Arkansas,V,76,89
2481,Evansville,Mississippi Val.,H,95,60
2482,Evansville,Norfolk St.,H,84,70
2483,Evansville,Fresno St.,V,85,77
2484,Evansville,Alabama A&M,H,91,70
2485,Evansville,Indiana St.,H,70,62
2486,Evansville,Missouri St.,V,76,59
2487,Evansville,Wichita St.,V,64,67
2488,Evansville,Bradley,H,67,35
2489,Evansville,Drake,H,84,65
2490,Evansville,Illinois St.,V,66,55
2491,Evansville,Loyola Chicago,H,74,66
2492,Evansville,Indiana St.,V,65,82
2493,Evansville,Southern Ill.,V,85,78
2494,Evansville,Wichita St.,H,65,78
2495,Evansville,UNI,V,54,57
2496,Evansville,Missouri St.,H,83,64
2497,Evansville,Illinois St.,H,60,70
2498,Evansville,Loyola Chicago,V,74,73
2499,Evansville,Drake,V,80,74
2500,Evansville,Southern Ill.,H,83,71
2501,Evansville,Bradley,V,67,55
2502,Evansville,UNI,H,52,54
2503,Evansville,Missouri St.,N,66,56
2504,Evansville,Indiana St.,N,68,42
2505,Evansville,UNI,N,54,56
2506,FGCU,Ohio,V,75,85
2507,FGCU,Youngstown St.,H,104,101
2508,FGCU,North Dakota,H,73,60
2509,FGCU,Bowling Green,H,77,82
2510,FGCU,Florida,V,50,70
2511,FGCU,Texas A&M,V,65,75
2512,FGCU,FIU,V,84,76
2513,FGCU,Massachusetts,H,77,76
2514,FGCU,South Dakota St.,H,52,56
2515,FGCU,Louisiana Tech,H,63,66
2516,FGCU,South Dakota,N,81,89
2517,FGCU,La Salle,H,86,77
2518,FGCU,Stetson,H,82,53
2519,FGCU,NJIT,H,82,78
2520,FGCU,USC Upstate,H,85,56
2521,FGCU,Kennesaw St.,V,79,74
2522,FGCU,Lipscomb,V,75,91
2523,FGCU,Jacksonville,H,69,78
2524,FGCU,North Florida,V,76,82
2525,FGCU,Jacksonville,V,80,83
2526,FGCU,North Florida,H,81,65
2527,FGCU,USC Upstate,V,71,64
2528,FGCU,NJIT,V,59,68
2529,FGCU,Lipscomb,H,82,67
2530,FGCU,Kennesaw St.,H,68,63
2531,FGCU,Stetson,V,73,80
2532,FGCU,Kennesaw St.,H,74,64
2533,FGCU,North Florida,V,89,56
2534,FGCU,Stetson,H,80,78
2535,FGCU,Fairleigh Dickinson,N,96,65
2536,FGCU,North Carolina,N,67,83
2537,FIU,James Madison,V,61,64
2538,FIU,UT Martin,N,69,62
2539,FIU,Oral Roberts,N,70,76
2540,FIU,LIU Brooklyn,H,80,72
2541,FIU,Stetson,H,75,81
2542,FIU,Elon,H,71,77
2543,FIU,FGCU,H,76,84
2544,FIU,North Florida,V,72,94
2545,FIU,Northern Ill.,V,75,78
2546,FIU,Binghamton,V,66,49
2547,FIU,Florida A&M,H,65,45
2548,FIU,Fla. Atlantic,H,76,59
2549,FIU,Western Ky.,V,75,72
2550,FIU,Marshall,V,81,99
2551,FIU,Louisiana Tech,H,88,74
2552,FIU,Southern Miss.,H,60,66
2553,FIU,UTSA,V,72,56
2554,FIU,UTEP,V,79,69
2555,FIU,Charlotte,H,69,72
2556,FIU,Old Dominion,H,60,64
2557,FIU,UAB,V,69,74
2558,FIU,Middle Tenn.,V,66,67
2559,FIU,UTEP,H,74,84
2560,FIU,UTSA,H,79,65
2561,FIU,North Texas,V,75,77
2562,FIU,Rice,V,70,86
2563,FIU,Fla. Atlantic,V,71,63
2564,FIU,UAB,H,60,77
2565,FIU,Middle Tenn.,H,58,61
2566,FIU,UTEP,N,77,85
2567,Fairfield,Yale,N,57,70
2568,Fairfield,North Carolina,V,65,92
2569,Fairfield,Northwestern,V,72,79
2570,Fairfield,Sacred Heart,H,83,79
2571,Fairfield,UMES,V,113,74
2572,Fairfield,Columbia,H,82,81
2573,Fairfield,Iona,V,77,101
2574,Fairfield,Rider,H,74,70
2575,Fairfield,Wagner,H,64,76
2576,Fairfield,Loyola Maryland,H,94,88
2577,Fairfield,Bucknell,V,101,91
2578,Fairfield,Manhattan,V,66,72
2579,Fairfield,Dartmouth,H,97,85
2580,Fairfield,Siena,V,76,91
2581,Fairfield,Rider,V,69,64
2582,Fairfield,Monmouth,H,74,86
2583,Fairfield,Niagara,H,73,68
2584,Fairfield,Saint Peter's,H,71,77
2585,Fairfield,Marist,V,88,76
2586,Fairfield,Iona,H,98,91
2587,Fairfield,Canisius,H,84,77
2588,Fairfield,Quinnipiac,H,59,64
2589,Fairfield,Monmouth,V,67,91
2590,Fairfield,Manhattan,H,80,70
2591,Fairfield,Quinnipiac,V,84,80
2592,Fairfield,Marist,H,76,73
2593,Fairfield,Canisius,V,74,71
2594,Fairfield,Niagara,V,71,59
2595,Fairfield,Siena,H,76,69
2596,Fairfield,Saint Peter's,V,68,72
2597,Fairfield,Saint Peter's,N,64,55
2598,Fairfield,Monmouth,N,63,76
2599,Fairfield,New Hampshire,H,62,77
2600,Fairleigh Dickinson,Villanova,V,54,91
2601,Fairleigh Dickinson,Army West Point,H,85,96
2602,Fairleigh Dickinson,Fordham,V,62,85
2603,Fairleigh Dickinson,Delaware,V,72,73
2604,Fairleigh Dickinson,Saint Peter's,H,77,62
2605,Fairleigh Dickinson,Princeton,V,61,91
2606,Fairleigh Dickinson,Temple,V,70,79
2607,Fairleigh Dickinson,Lafayette,V,91,89
2608,Fairleigh Dickinson,Towson,H,69,68
2609,Fairleigh Dickinson,Rutgers,V,64,72
2610,Fairleigh Dickinson,St. Francis Brooklyn,H,86,77
2611,Fairleigh Dickinson,Bryant,H,80,85
2612,Fairleigh Dickinson,Sacred Heart,V,80,68
2613,Fairleigh Dickinson,Central Conn. St.,H,92,73
2614,Fairleigh Dickinson,Saint Francis (PA),V,71,59
2615,Fairleigh Dickinson,Robert Morris,V,58,64
2616,Fairleigh Dickinson,LIU Brooklyn,H,101,95
2617,Fairleigh Dickinson,Mt. St. Mary's,H,72,87
2618,Fairleigh Dickinson,Saint Francis (PA),H,86,82
2619,Fairleigh Dickinson,LIU Brooklyn,V,88,85
2620,Fairleigh Dickinson,Wagner,V,82,79
2621,Fairleigh Dickinson,St. Francis Brooklyn,V,71,85
2622,Fairleigh Dickinson,Bryant,V,91,77
2623,Fairleigh Dickinson,Robert Morris,H,70,72
2624,Fairleigh Dickinson,Wagner,H,74,94
2625,Fairleigh Dickinson,Sacred Heart,H,86,91
2626,Fairleigh Dickinson,Mt. St. Mary's,V,67,54
2627,Fairleigh Dickinson,Central Conn. St.,V,81,75
2628,Fairleigh Dickinson,Saint Francis (PA),H,74,72
2629,Fairleigh Dickinson,Mt. St. Mary's,H,80,75
2630,Fairleigh Dickinson,Wagner,V,87,79
2631,Fairleigh Dickinson,FGCU,N,65,96
2632,Fla. Atlantic,Michigan St.,V,55,82
2633,Fla. Atlantic,Northeastern,N,58,60
2634,Fla. Atlantic,Miami (OH),V,75,69
2635,Fla. Atlantic,Lipscomb,N,65,79
2636,Fla. Atlantic,East Carolina,V,48,74
2637,Fla. Atlantic,UCF,V,61,75
2638,Fla. Atlantic,Eastern Ky.,V,73,80
2639,Fla. Atlantic,Tennessee,V,62,81
2640,Fla. Atlantic,Florida St.,N,59,64
2641,Fla. Atlantic,Hofstra,V,54,68
2642,Fla. Atlantic,UT Martin,H,48,57
2643,Fla. Atlantic,FIU,V,59,76
2644,Fla. Atlantic,Marshall,V,67,90
2645,Fla. Atlantic,Western Ky.,V,82,86
2646,Fla. Atlantic,Southern Miss.,H,58,51
2647,Fla. Atlantic,Louisiana Tech,H,63,61
2648,Fla. Atlantic,UTEP,V,56,71
2649,Fla. Atlantic,UTSA,V,86,71
2650,Fla. Atlantic,Old Dominion,H,66,78
2651,Fla. Atlantic,Charlotte,H,82,77
2652,Fla. Atlantic,Middle Tenn.,V,73,85
2653,Fla. Atlantic,UAB,V,67,104
2654,Fla. Atlantic,UTSA,H,79,73
2655,Fla. Atlantic,UTEP,H,82,89
2656,Fla. Atlantic,Rice,V,85,90
2657,Fla. Atlantic,North Texas,V,62,70
2658,Fla. Atlantic,FIU,H,63,71
2659,Fla. Atlantic,Middle Tenn.,H,59,76
2660,Fla. Atlantic,UAB,H,70,73
2661,Fla. Atlantic,UTSA,N,82,58
2662,Fla. Atlantic,Old Dominion,N,46,72
2663,Florida,Navy,V,59,41
2664,Florida,N.C. A&T,H,104,54
2665,Florida,Saint Joseph's,N,74,63
2666,Florida,Purdue,N,70,85
2667,Florida,Vermont,H,86,62
2668,Florida,FGCU,H,70,50
2669,Florida,Richmond,H,76,56
2670,Florida,Miami (FL),V,55,66
2671,Florida,Michigan St.,V,52,58
2672,Florida,Oklahoma St.,N,72,70
2673,Florida,Jacksonville,H,89,65
2674,Florida,Florida St.,H,71,73
2675,Florida,Georgia,H,77,63
2676,Florida,Tennessee,V,69,83
2677,Florida,LSU,H,68,62
2678,Florida,Texas A&M,V,68,71
2679,Florida,Ole Miss,V,80,71
2680,Florida,Mississippi St.,H,81,78
2681,Florida,Auburn,H,95,63
2682,Florida,Vanderbilt,V,59,60
2683,Florida,West Virginia,H,88,71
2684,Florida,Arkansas,H,87,83
2685,Florida,Kentucky,V,61,80
2686,Florida,Ole Miss,H,77,72
2687,Florida,Alabama,H,55,61
2688,Florida,Georgia,V,57,53
2689,Florida,South Carolina,V,69,73
2690,Florida,Vanderbilt,H,74,87
2691,Florida,LSU,V,91,96
2692,Florida,Kentucky,H,79,88
2693,Florida,Missouri,V,82,72
2694,Florida,Arkansas,N,68,61
2695,Florida,Texas A&M,N,66,72
2696,Florida,North Florida,V,97,68
2697,Florida,Ohio St.,V,74,66
2698,Florida,George Washington,V,77,82
2699,Florida A&M,Southern Ill.,V,51,81
2700,Florida A&M,Houston,V,52,97
2701,Florida A&M,UTEP,V,54,72
2702,Florida A&M,Abilene Christian,N,62,72
2703,Florida A&M,Alcorn,N,73,71
2704,Florida A&M,Kennesaw St.,V,41,61
2705,Florida A&M,South Carolina St.,H,67,79
2706,Florida A&M,Samford,H,67,86
2707,Florida A&M,Southeastern La.,H,67,64
2708,Florida A&M,North Florida,V,70,87
2709,Florida A&M,Jacksonville,V,66,68
2710,Florida A&M,FIU,V,45,65
2711,Florida A&M,Savannah St.,H,61,58
2712,Florida A&M,Norfolk St.,V,56,77
2713,Florida A&M,Hampton,V,65,71
2714,Florida A&M,Morgan St.,H,72,65
2715,Florida A&M,Coppin St.,H,66,70
2716,Florida A&M,Bethune-Cookman,V,56,88
2717,Florida A&M,N.C. Central,H,63,81
2718,Florida A&M,Delaware St.,H,96,95
2719,Florida A&M,N.C. A&T,V,68,75
2720,Florida A&M,N.C. Central,V,74,79
2721,Florida A&M,Bethune-Cookman,H,54,55
2722,Florida A&M,UMES,V,81,80
2723,Florida A&M,Howard,V,53,63
2724,Florida A&M,N.C. A&T,H,70,77
2725,Florida A&M,Savannah St.,V,40,52
2726,Florida St.,Nicholls St.,H,109,62
2727,Florida St.,Jacksonville,H,98,79
2728,Florida St.,Hofstra,N,77,82
2729,Florida St.,DePaul,N,83,67
2730,Florida St.,Ohio,N,90,81
2731,Florida St.,Iowa,V,75,78
2732,Florida St.,VCU,H,76,71
2733,Florida St.,Southeastern La.,H,75,58
2734,Florida St.,Mississippi St.,H,90,66
2735,Florida St.,Fla. Atlantic,N,64,59
2736,Florida St.,Charleston So.,H,75,64
2737,Florida St.,Florida,V,73,71
2738,Florida St.,Clemson,V,75,84
2739,Florida St.,North Carolina,H,90,106
2740,Florida St.,Miami (FL),V,59,72
2741,Florida St.,North Carolina St.,V,85,78
2742,Florida St.,Virginia,H,69,62
2743,Florida St.,Louisville,V,65,84
2744,Florida St.,Pittsburgh,H,72,74
2745,Florida St.,Boston College,V,72,62
2746,Florida St.,Clemson,H,76,65
2747,Florida St.,North Carolina St.,H,77,73
2748,Florida St.,Wake Forest,V,91,71
2749,Florida St.,Syracuse,V,72,85
2750,Florida St.,Miami (FL),H,65,67
2751,Florida St.,Georgia Tech,H,80,86
2752,Florida St.,Virginia Tech,V,73,83
2753,Florida St.,Duke,V,65,80
2754,Florida St.,Notre Dame,H,77,56
2755,Florida St.,Syracuse,H,78,73
2756,Florida St.,Boston College,N,88,66
2757,Florida St.,Virginia Tech,N,85,96
2758,Florida St.,Davidson,H,84,74
2759,Florida St.,Valparaiso,V,69,81
2760,Fordham,UT Arlington,V,72,77
2761,Fordham,Fairleigh Dickinson,H,85,62
2762,Fordham,Colgate,H,84,58
2763,Fordham,Manhattan,H,87,64
2764,Fordham,St. John's (NY),H,73,57
2765,Fordham,Central Conn. St.,H,86,54
2766,Fordham,LIU Brooklyn,H,89,84
2767,Fordham,Coppin St.,H,92,55
2768,Fordham,Maine,H,70,53
2769,Fordham,Boston College,N,55,64
2770,Fordham,George Washington,V,63,69
2771,Fordham,La Salle,H,66,61
2772,Fordham,Richmond,H,82,93
2773,Fordham,VCU,V,54,88
2774,Fordham,Saint Joseph's,V,55,80
2775,Fordham,George Mason,H,73,62
2776,Fordham,Dayton,H,50,64
2777,Fordham,Rhode Island,V,63,79
2778,Fordham,Massachusetts,V,78,72
2779,Fordham,Saint Joseph's,H,60,82
2780,Fordham,St. Bonaventure,H,72,76
2781,Fordham,Richmond,V,67,71
2782,Fordham,Massachusetts,H,76,66
2783,Fordham,Saint Louis,V,68,76
2784,Fordham,La Salle,V,56,53
2785,Fordham,Davidson,H,91,82
2786,Fordham,Duquesne,V,78,69
2787,Fordham,Rhode Island,H,64,61
2788,Fordham,Richmond,N,55,70
2789,Fordham,Boston U.,H,66,69
2790,Fort Wayne,Valparaiso,V,64,78
2791,Fort Wayne,Austin Peay,V,80,77
2792,Fort Wayne,SIUE,H,87,67
2793,Fort Wayne,Miami (OH),V,57,53
2794,Fort Wayne,Jacksonville,N,71,63
2795,Fort Wayne,UNCG,V,64,58
2796,Fort Wayne,Navy,N,53,75
2797,Fort Wayne,Cal Poly,V,75,73
2798,Fort Wayne,Utah,V,79,96
2799,Fort Wayne,Indiana,V,65,90
2800,Fort Wayne,Austin Peay,H,85,68
2801,Fort Wayne,Stetson,H,95,89
2802,Fort Wayne,Western Mich.,V,89,86
2803,Fort Wayne,Oral Roberts,H,90,84
2804,Fort Wayne,South Dakota,H,85,65
2805,Fort Wayne,Denver,V,65,64
2806,Fort Wayne,South Dakota St.,V,76,92
2807,Fort Wayne,Omaha,V,106,101
2808,Fort Wayne,North Dakota St.,H,79,74
2809,Fort Wayne,IUPUI,H,82,84
2810,Fort Wayne,Oral Roberts,V,68,63
2811,Fort Wayne,Western Ill.,H,88,67
2812,Fort Wayne,South Dakota,V,95,82
2813,Fort Wayne,North Dakota St.,V,46,62
2814,Fort Wayne,Denver,H,88,84
2815,Fort Wayne,South Dakota St.,H,91,79
2816,Fort Wayne,Omaha,H,94,90
2817,Fort Wayne,Western Ill.,V,87,75
2818,Fort Wayne,IUPUI,V,77,80
2819,Fort Wayne,South Dakota,N,86,70
2820,Fort Wayne,North Dakota St.,N,68,69
2821,Fort Wayne,San Diego St.,V,55,79
2822,Fresno St.,Pepperdine,H,69,66
2823,Fresno St.,Lamar University,H,80,72
2824,Fresno St.,San Francisco,H,78,71
2825,Fresno St.,Rice,V,82,65
2826,Fresno St.,Delaware St.,H,80,59
2827,Fresno St.,Oregon,V,73,78
2828,Fresno St.,Cal Poly,V,65,77
2829,Fresno St.,Arizona,V,72,85
2830,Fresno St.,Pacific,H,71,52
2831,Fresno St.,CSU Bakersfield,H,76,68
2832,Fresno St.,Evansville,H,77,85
2833,Fresno St.,UNLV,V,69,66
2834,Fresno St.,New Mexico,H,62,77
2835,Fresno St.,Nevada,H,85,63
2836,Fresno St.,Boise St.,V,70,81
2837,Fresno St.,San Jose St.,H,81,74
2838,Fresno St.,San Diego St.,V,67,73
2839,Fresno St.,Air Force,V,56,55
2840,Fresno St.,Wyoming,H,71,60
2841,Fresno St.,San Jose St.,V,53,65
2842,Fresno St.,UNLV,H,111,104
2843,Fresno St.,San Diego St.,H,58,57
2844,Fresno St.,Nevada,V,72,77
2845,Fresno St.,Wyoming,V,79,75
2846,Fresno St.,Utah St.,H,75,68
2847,Fresno St.,Air Force,H,64,63
2848,Fresno St.,New Mexico,V,92,82
2849,Fresno St.,Colorado St.,H,87,73
2850,Fresno St.,Utah St.,V,86,85
2851,Fresno St.,UNLV,H,95,82
2852,Fresno St.,Colorado St.,N,64,56
2853,Fresno St.,San Diego St.,N,68,63
2854,Fresno St.,Utah,N,69,80
2855,Furman,Presbyterian,H,63,53
2856,Furman,Appalachian St.,V,79,70
2857,Furman,Charlotte,V,68,77
2858,Furman,UConn,V,58,83
2859,Furman,A&M-Corpus Chris,N,69,73
2860,Furman,Mt. St. Mary's,N,69,60
2861,Furman,Liberty,H,79,56
2862,Furman,Gardner-Webb,H,53,73
2863,Furman,Dayton,V,50,70
2864,Furman,Navy,V,49,62
2865,Furman,UNC Asheville,V,65,67
2866,Furman,VMI,H,85,57
2867,Furman,UNCG,V,66,67
2868,Furman,Chattanooga,H,70,55
2869,Furman,Samford,H,77,57
2870,Furman,Mercer,V,65,69
2871,Furman,The Citadel,V,86,89
2872,Furman,Wofford,H,63,62
2873,Furman,VMI,V,68,56
2874,Furman,Western Caro.,H,62,60
2875,Furman,ETSU,H,74,70
2876,Furman,Samford,V,67,65
2877,Furman,Chattanooga,V,54,62
2878,Furman,UNCG,H,79,72
2879,Furman,The Citadel,H,95,75
2880,Furman,Mercer,H,85,74
2881,Furman,Wofford,V,73,77
2882,Furman,ETSU,V,75,80
2883,Furman,Western Caro.,V,62,73
2884,Furman,UNCG,N,80,64
2885,Furman,ETSU,N,76,84
2886,Furman,La.-Monroe,H,58,57
2887,Furman,Louisiana,H,72,80
2888,Ga. Southern,Ole Miss,V,72,82
2889,Ga. Southern,Auburn,V,62,92
2890,Ga. Southern,The Citadel,N,90,95
2891,Ga. Southern,USC Upstate,V,84,80
2892,Ga. Southern,Savannah St.,V,67,76
2893,Ga. Southern,Duke,V,65,99
2894,Ga. Southern,Winthrop,H,81,88
2895,Ga. Southern,Stetson,H,78,58
2896,Ga. Southern,Texas St.,V,66,80
2897,Ga. Southern,UT Arlington,V,72,92
2898,Ga. Southern,South Ala.,H,58,64
2899,Ga. Southern,Troy,H,93,88
2900,Ga. Southern,Louisiana,H,65,74
2901,Ga. Southern,La.-Monroe,H,66,51
2902,Ga. Southern,Georgia St.,V,66,69
2903,Ga. Southern,Appalachian St.,V,101,100
2904,Ga. Southern,Little Rock,V,67,80
2905,Ga. Southern,Arkansas St.,V,71,66
2906,Ga. Southern,UT Arlington,H,82,73
2907,Ga. Southern,Texas St.,H,66,62
2908,Ga. Southern,Troy,V,77,71
2909,Ga. Southern,South Ala.,V,76,80
2910,Ga. Southern,Arkansas St.,H,90,59
2911,Ga. Southern,Little Rock,H,61,75
2912,Ga. Southern,Georgia St.,H,54,52
2913,Ga. Southern,Appalachian St.,H,88,63
2914,Ga. Southern,La.-Monroe,V,76,83
2915,Ga. Southern,Louisiana,V,78,87
2916,Ga. Southern,South Ala.,N,61,67
2917,Gardner-Webb,Iowa,V,59,76
2918,Gardner-Webb,Vanderbilt,V,62,98
2919,Gardner-Webb,Tennessee,V,64,89
2920,Gardner-Webb,George Washington,V,65,94
2921,Gardner-Webb,Southeastern La.,N,77,68
2922,Gardner-Webb,Army West Point,V,98,103
2923,Gardner-Webb,Presbyterian,V,87,76
2924,Gardner-Webb,High Point,H,64,66
2925,Gardner-Webb,Furman,V,73,53
2926,Gardner-Webb,LSU,V,57,78
2927,Gardner-Webb,VMI,H,75,76
2928,Gardner-Webb,Coastal Caro.,H,65,61
2929,Gardner-Webb,Longwood,V,67,66
2930,Gardner-Webb,Campbell,H,71,68
2931,Gardner-Webb,Radford,H,83,61
2932,Gardner-Webb,UNC Asheville,V,69,75
2933,Gardner-Webb,Winthrop,H,58,71
2934,Gardner-Webb,Radford,V,59,69
2935,Gardner-Webb,Liberty,H,55,69
2936,Gardner-Webb,Charleston So.,V,68,59
2937,Gardner-Webb,High Point,V,79,74
2938,Gardner-Webb,Presbyterian,H,69,66
2939,Gardner-Webb,Campbell,V,85,89
2940,Gardner-Webb,Coastal Caro.,V,71,78
2941,Gardner-Webb,Charleston So.,H,84,76
2942,Gardner-Webb,Longwood,H,81,71
2943,Gardner-Webb,Liberty,V,81,86
2944,Gardner-Webb,Campbell,V,79,69
2945,Gardner-Webb,Coastal Caro.,N,69,65
2946,Gardner-Webb,Winthrop,N,69,82
2947,George Mason,Colgate,H,53,66
2948,George Mason,Mercer,V,60,69
2949,George Mason,Ole Miss,N,68,62
2950,George Mason,Oklahoma St.,N,71,68
2951,George Mason,Virginia,N,66,83
2952,George Mason,Manhattan,V,67,69
2953,George Mason,Wright St.,H,66,39
2954,George Mason,Towson,V,54,75
2955,George Mason,Penn,H,63,44
2956,George Mason,UNI,H,65,73
2957,George Mason,James Madison,V,46,69
2958,George Mason,Longwood,H,75,70
2959,George Mason,Wagner,H,71,60
2960,George Mason,VCU,V,47,71
2961,George Mason,St. Bonaventure,H,58,77
2962,George Mason,Davidson,V,75,81
2963,George Mason,Saint Joseph's,H,73,87
2964,George Mason,Saint Louis,V,92,79
2965,George Mason,Fordham,V,62,73
2966,George Mason,Duquesne,H,75,86
2967,George Mason,George Washington,H,70,76
2968,George Mason,Richmond,V,78,74
2969,George Mason,Dayton,H,64,98
2970,George Mason,Rhode Island,V,63,81
2971,George Mason,Davidson,H,60,59
2972,George Mason,Saint Louis,H,77,79
2973,George Mason,Massachusetts,V,64,70
2974,George Mason,VCU,H,76,69
2975,George Mason,La Salle,V,68,76
2976,George Mason,George Washington,V,52,74
2977,George Mason,Richmond,H,83,73
2978,George Mason,Saint Louis,N,78,83
2979,George Washington,Lafayette,H,85,76
2980,George Washington,Virginia,H,73,68
2981,George Washington,South Fla.,V,73,67
2982,George Washington,Army West Point,H,92,81
2983,George Washington,Gardner-Webb,H,94,65
2984,George Washington,Tennessee,N,73,70
2985,George Washington,Cincinnati,N,56,61
2986,George Washington,Seton Hall,H,72,64
2987,George Washington,Penn St.,H,76,66
2988,George Washington,Rutgers,H,83,49
2989,George Washington,Saint Peter's,H,87,74
2990,George Washington,DePaul,V,61,82
2991,George Washington,UCF,V,67,50
2992,George Washington,Fordham,H,69,63
2993,George Washington,Saint Louis,V,62,65
2994,George Washington,Duquesne,H,91,64
2995,George Washington,Massachusetts,V,81,70
2996,George Washington,Dayton,V,70,77
2997,George Washington,Rhode Island,H,62,58
2998,George Washington,Richmond,H,90,98
2999,George Washington,George Mason,V,76,70
3000,George Washington,Davidson,H,79,69
3001,George Washington,VCU,V,72,69
3002,George Washington,Saint Joseph's,H,66,84
3003,George Washington,St. Bonaventure,V,57,64
3004,George Washington,Duquesne,V,81,74
3005,George Washington,La Salle,H,90,50
3006,George Washington,Richmond,V,73,61
3007,George Washington,VCU,H,65,69
3008,George Washington,George Mason,H,74,52
3009,George Washington,Davidson,V,80,87
3010,George Washington,Saint Louis,N,73,65
3011,George Washington,Saint Joseph's,N,80,86
3012,George Washington,Hofstra,H,82,80
3013,George Washington,Monmouth,V,87,71
3014,George Washington,Florida,H,82,77
3015,George Washington,San Diego St.,N,65,46
3016,George Washington,Valparaiso,N,76,60
3017,Georgetown,Radford,H,80,82
3018,Georgetown,Maryland,V,71,75
3019,Georgetown,Wisconsin,N,71,61
